Timestamp,Open,High,Low,Close,Volume,value,value_classification,daily_std,MA7,MA30,market_regime,regime_change
2018-02-26,9454.67,10400.0,9376.34,10267.98,14349.77524723,37.0,Fear,511.8299999999999,10229.515714285715,9486.832,1,False
2018-02-27,10267.99,10850.0,10150.0,10623.6,12281.63384959,44.0,Fear,350.0,10079.757142857143,9454.285666666667,1,False
2018-02-28,10621.65,11064.75,10364.78,10483.3,10170.08494253,41.0,Fear,349.9849999999997,10071.467142857142,9429.346333333333,1,False
2018-03-01,10482.78,10942.9,10223.41,10934.0,9145.85501576,38.0,Fear,359.7449999999999,10220.607142857143,9462.131333333331,1,False
2018-03-02,10932.81,11175.0,10774.01,10933.67,9609.09324747,47.0,Neutral,200.4949999999999,10324.021428571428,9494.103000000001,1,False
2018-03-03,10931.12,11503.24,10848.82,11458.99,7686.3952132,56.0,Greed,327.21000000000004,10593.877142857144,9577.069333333335,1,False
2018-03-04,11459.7,11500.0,11054.91,11350.0,5468.46196068,44.0,Fear,222.54500000000007,10864.505714285713,9669.402666666667,1,False
2018-03-05,11340.99,11688.0,11247.62,11667.43,10632.83935679,55.0,Greed,220.1899999999996,11064.427142857143,9745.426333333333,1,False
2018-03-06,11669.99,11682.1,10707.0,10712.43,12855.71609488,59.0,Greed,487.5500000000002,11077.117142857142,9825.785666666667,1,False
2018-03-07,10712.0,10911.78,9450.0,9689.79,24526.90640041,37.0,Fear,730.8900000000003,10963.75857142857,9919.525,1,False
2018-03-08,9682.73,10150.0,9078.95,9350.0,24700.9640956,39.0,Fear,535.5249999999996,10737.472857142857,9992.448,1,False
2018-03-09,9347.08,9466.0,8366.0,8888.09,28461.15570557,37.0,Fear,550.0,10445.247142857144,10014.071,1,False
2018-03-10,8888.11,9514.96,8653.9,9122.67,13027.33266848,39.0,Fear,430.52999999999975,10111.487142857144,10044.204666666665,1,False
2018-03-11,9116.07,9750.0,8450.0,9637.78,17164.29732602,40.0,Fear,650.0,9866.884285714286,10078.055,1,False
2018-03-12,9653.95,9892.0,8857.0,8929.97,17320.73741441,41.0,Fear,517.5,9475.818571428574,10098.320333333333,1,False
2018-03-13,8929.96,9482.79,8742.07,9049.87,18629.3041782,41.0,Fear,370.3600000000006,9238.31,10122.475333333334,1,False
2018-03-14,9073.66,9356.14,8201.14,8291.19,18320.21413642,40.0,Fear,577.5,9038.51,10110.315666666665,1,False
2018-03-15,8297.1,8425.0,7682.0,8215.01,21249.71224414,32.0,Fear,371.5,8876.368571428571,10098.479333333333,1,False
2018-03-16,8224.74,8613.06,7914.08,8550.0,15664.51725431,33.0,Fear,349.4899999999998,8828.070000000002,10073.779,1,False
2018-03-17,8539.28,8579.9,7730.23,7835.0,12229.86466476,31.0,Fear,424.83500000000004,8644.117142857143,9999.244999999999,1,False
2018-03-18,7833.09,8091.64,7325.37,7473.05,16318.2040396,29.0,Fear,383.1350000000002,8334.87,9916.380000000001,1,False
2018-03-19,7482.83,8718.74,7466.57,8395.01,22770.46909967,29.0,Fear,626.085,8258.447142857143,9836.342333333332,1,False
2018-03-20,8399.71,8961.53,8313.01,8941.74,13135.61790414,37.0,Fear,324.2600000000002,8243.0,9774.733666666667,1,False
2018-03-21,8941.73,9188.1,8754.83,8889.1,12896.08927978,36.0,Fear,216.63500000000022,8328.415714285715,9700.943333333333,1,False
2018-03-22,8892.02,9099.59,8503.52,8616.0,12535.55420664,36.0,Fear,298.03499999999985,8385.7,9599.079666666667,1,False
2018-03-23,8621.03,8766.03,8265.0,8628.82,13775.75699415,28.0,Fear,250.51500000000033,8396.960000000001,9535.329333333333,1,False
2018-03-24,8628.68,9020.0,8580.09,8917.89,8585.13153446,32.0,Fear,219.95499999999993,8551.658571428572,9502.925,1,False
2018-03-25,8917.98,8972.2,8368.63,8615.28,9835.48574714,30.0,Fear,301.78500000000076,8714.834285714287,9449.775333333333,1,False
2018-03-26,8618.72,8653.68,7863.04,7919.99,16775.0355783,31.0,Fear,395.32000000000016,8646.974285714286,9394.775,1,False
2018-03-27,7919.99,8273.36,7742.11,7894.09,13820.89944545,24.0,Extreme Fear,265.62500000000045,8497.31,9342.724666666667,1,False
2018-03-28,7902.99,8104.98,7723.03,7905.73,8931.28023636,24.0,Extreme Fear,190.9749999999999,8356.82857142857,9263.983,1,False
2018-03-29,7905.73,8000.0,7329.0,7346.96,15279.10033377,18.0,Extreme Fear,335.5,8175.537142857143,9154.761666666667,1,False
2018-03-30,7337.06,7382.58,6550.0,6823.68,35303.06628747,12.0,Extreme Fear,416.28999999999996,7917.660000000001,9032.774333333335,1,False
2018-03-31,6816.75,7231.73,6751.0,7058.0,11451.28950996,16.0,Extreme Fear,240.36499999999978,7651.961428571428,8903.574333333332,1,False
2018-04-01,7045.11,7068.9,6427.16,6910.39,18698.01704423,16.0,Extreme Fear,320.8699999999999,7408.405714285714,8769.465,0,True
2018-04-02,6901.4,7106.5,6758.45,6977.24,13151.35435078,11.0,Extreme Fear,174.0250000000001,7273.727142857142,8620.073333333334,0,False
2018-04-03,6977.24,7506.84,6894.57,7470.0,16340.17176709,22.0,Extreme Fear,306.1350000000002,7213.142857142857,8490.74,0,False
2018-04-04,7470.0,7491.58,6734.99,6855.71,15388.63279455,22.0,Extreme Fear,378.2950000000001,7063.14,8330.349333333334,0,False
2018-04-05,6859.5,6928.7,6578.95,6772.0,12391.87929236,17.0,Extreme Fear,174.875,6981.0028571428575,8199.001666666667,0,False
2018-04-06,6772.0,6850.0,6510.0,6619.36,9052.6605839,19.0,Extreme Fear,170.0,6951.814285714286,8096.6539999999995,0,False
2018-04-07,6619.36,7069.13,6539.69,6996.97,7627.36501854,20.0,Extreme Fear,264.72000000000025,6943.095714285714,8018.219666666667,0,False
2018-04-08,6995.6,7104.52,6863.0,6990.0,4523.73203879,17.0,Extreme Fear,120.76000000000022,6954.4685714285715,7954.95,0,False
2018-04-09,6991.31,7175.83,6642.31,6674.46,8753.57626217,21.0,Extreme Fear,266.75999999999976,6911.214285714285,7873.343,0,False
2018-04-10,6667.09,6871.88,6611.49,6849.66,7160.6967223,18.0,Extreme Fear,130.19500000000016,6822.594285714285,7780.405666666667,0,False
2018-04-11,6848.29,6984.92,6779.44,6915.04,5830.20461227,20.0,Extreme Fear,102.74000000000024,6831.07,7713.241333333333,0,False
2018-04-12,6912.0,8069.34,6758.45,7678.0,17772.63689703,18.0,Extreme Fear,655.4450000000002,6960.498571428571,7667.512333333333,0,False
2018-04-13,7684.27,8239.33,7674.99,8099.79,19082.74908382,23.0,Extreme Fear,282.1700000000001,7171.988571428572,7661.132333333333,0,False
2018-04-14,8094.1,8232.14,7805.0,8021.6,11283.99545061,,,213.5699999999997,7318.364285714286,7654.685333333333,0,False
2018-04-15,8023.87,8417.0,7945.2,8297.28,7341.38806255,,,235.9000000000001,7505.118571428572,7646.261333333333,0,False
2018-04-16,8305.23,8424.99,7905.0,7996.29,10818.36622302,,,259.9949999999999,7693.951428571428,7651.6376666666665,0,False
2018-04-17,7988.1,8160.85,7850.0,7872.33,8904.14340102,26.0,Fear,155.42500000000018,7840.047142857143,7664.947,0,False
2018-04-18,7872.33,8170.99,7806.81,8116.75,8452.48542061,24.0,Extreme Fear,182.0899999999997,8011.72,7655.671666666666,0,False
2018-04-19,8112.88,8297.99,8074.44,8245.0,10535.68513381,25.0,Extreme Fear,111.77500000000009,8092.72,7632.447,0,False
2018-04-20,8248.66,8567.68,8200.01,8511.04,13420.03340993,26.0,Fear,183.83500000000004,8151.47,7619.845,0,False
2018-04-21,8515.26,9023.4,8480.0,8795.61,17624.48528492,32.0,Fear,271.6999999999998,8262.042857142858,7625.831999999999,0,False
2018-04-22,8791.3,9036.52,8718.74,8870.73,9009.35138717,31.0,Fear,158.89000000000033,8343.964285714286,7633.895666666666,0,False
2018-04-23,8873.72,9006.39,8760.0,8849.98,10443.23441196,28.0,Fear,123.19499999999971,8465.92,7631.6320000000005,0,False
2018-04-24,8849.98,9467.57,8829.32,9462.51,18454.73294139,29.0,Fear,319.125,8693.088571428572,7659.8730000000005,0,False
2018-04-25,9462.51,9755.53,8751.0,8969.5,31927.0073525,64.0,Greed,502.2650000000003,8814.91,7694.8566666666675,0,False
2018-04-26,8962.0,9175.0,8647.29,8872.9,20234.52294469,47.0,Neutral,263.85499999999956,8904.61,7727.483666666666,0,False
2018-04-27,8868.94,9387.82,8864.24,9091.58,13500.24056656,55.0,Greed,261.78999999999996,8987.544285714286,7767.012000000001,0,False
2018-04-28,9091.57,9425.0,8854.47,9398.51,16453.15016652,54.0,Neutral,285.2650000000003,9073.672857142858,7835.396999999999,0,False
2018-04-29,9391.59,9538.75,9180.0,9314.99,11399.33936534,61.0,Greed,179.375,9137.13857142857,7918.440666666666,0,False
2018-04-30,9316.99,9443.96,9111.0,9326.6,7594.17596749,59.0,Greed,166.47999999999956,9205.227142857142,7994.060666666667,0,False
2018-05-01,9323.8,9331.5,8815.91,8959.51,12021.39475925,56.0,Greed,257.7950000000001,9133.369999999999,8062.364666666666,0,False
2018-05-02,8958.11,9188.1,8955.63,9111.01,10382.77974899,52.0,Neutral,116.23500000000058,9153.585714285715,8133.490333333333,0,False
2018-05-03,9112.02,9731.2,9086.84,9638.26,11987.08233341,55.0,Greed,322.1800000000003,9262.922857142858,8205.765666666666,0,False
2018-05-04,9638.26,9799.99,9527.38,9644.82,7920.90079204,56.0,Greed,136.3050000000003,9341.957142857143,8298.735999999999,0,False
2018-05-05,9644.82,9948.98,9628.56,9838.07,6933.66723688,63.0,Greed,160.21000000000004,9404.751428571428,8400.938333333334,0,False
2018-05-06,9838.98,9918.41,9375.0,9488.37,8625.0603425,67.0,Greed,271.7049999999999,9429.52,8496.572,0,False
2018-05-07,9487.39,9634.5,9175.0,9421.73,12295.97829288,56.0,Greed,229.75,9443.109999999999,8577.397333333334,0,False
2018-05-08,9421.73,9450.0,9015.0,9239.35,12343.18279284,62.0,Greed,217.5,9483.087142857143,8652.375666666667,0,False
2018-05-09,9239.34,9368.79,8974.62,9281.74,11067.94940024,53.0,Neutral,197.08500000000004,9507.477142857142,8739.285,0,False
2018-05-10,9271.31,9393.0,9066.05,9089.05,11035.52402121,63.0,Greed,163.47500000000036,9429.018571428573,8813.931333333334,0,False
2018-05-11,9088.64,9128.88,8503.74,8613.5,19577.5229274,41.0,Fear,312.5699999999997,9281.687142857143,8870.546666666667,0,False
2018-05-12,8606.27,8652.8,8208.81,8492.13,16978.05371122,44.0,Fear,221.9949999999999,9089.41,8897.684333333335,0,False
2018-05-13,8487.97,8687.01,8335.56,8625.78,9422.30375578,40.0,Fear,175.72500000000036,8966.182857142858,8915.217333333334,0,False
2018-05-14,8620.21,8828.27,8286.57,8756.99,18053.59981479,40.0,Fear,270.85000000000036,8871.22,8939.730333333333,0,False
2018-05-15,8756.89,8900.9,8400.0,8555.6,13961.0203866,40.0,Fear,250.44999999999982,8773.541428571429,8948.340999999999,0,False
2018-05-16,8555.45,8569.92,8100.01,8252.72,12872.74409938,32.0,Fear,234.95499999999993,8626.538571428571,8956.888666666666,0,False
2018-05-17,8251.0,8500.0,8110.02,8176.33,7728.26191694,31.0,Fear,194.98999999999978,8496.15,8967.021999999999,0,False
2018-05-18,8176.33,8275.1,7929.53,8231.42,8413.98762281,37.0,Fear,172.7850000000003,8441.567142857142,8970.844333333334,0,False
2018-05-19,8235.61,8395.0,8141.08,8313.12,3533.48346304,31.0,Fear,126.96000000000004,8415.994285714287,8973.115,0,False
2018-05-20,8313.14,8551.79,8170.71,8517.04,5254.57436501,32.0,Fear,190.54000000000042,8400.460000000001,8973.315,0,False
2018-05-21,8517.33,8590.0,8320.0,8373.01,6187.14637471,41.0,Fear,135.0,8345.605714285713,8959.228333333334,0,False
2018-05-22,8378.99,8455.0,8119.38,8187.98,7451.84136757,30.0,Fear,167.80999999999995,8293.088571428572,8936.47,0,False
2018-05-23,8187.99,8205.0,7435.49,7590.34,17594.60433355,26.0,Fear,384.7550000000001,8198.462857142857,8894.482,0,False
2018-05-24,7599.99,7733.99,7267.24,7585.48,12868.64033459,27.0,Fear,233.375,8114.055714285715,8831.914333333332,0,False
2018-05-25,7577.75,7661.07,7328.13,7427.02,10347.10520898,25.0,Extreme Fear,166.4699999999998,7999.141428571428,8780.498333333333,0,False
2018-05-26,7427.01,7622.87,7360.5,7519.28,3736.77290715,23.0,Extreme Fear,131.18499999999995,7885.735714285714,8735.377666666667,0,False
2018-05-27,7522.24,7614.9,7213.09,7302.99,3966.94064182,19.0,Extreme Fear,200.90499999999975,7712.300000000001,8675.758,0,False
2018-05-28,7301.98,7445.0,7170.0,7239.22,5478.92170087,22.0,Extreme Fear,137.5,7550.33,8603.781666666666,0,False
2018-05-29,7239.99,7537.0,7026.9,7470.0,11183.43966417,16.0,Extreme Fear,255.05000000000018,7447.761428571429,8542.282,0,False
2018-05-30,7470.0,7559.0,7273.89,7314.06,9056.41240986,38.0,Fear,142.55499999999984,7408.292857142857,8475.197333333334,0,False
2018-05-31,7311.52,7601.23,7307.84,7539.49,7144.69915594,25.0,Extreme Fear,146.6949999999997,7401.722857142857,8427.863333333335,0,False
2018-06-01,7530.97,7620.01,7348.45,7436.58,7529.62749686,24.0,Extreme Fear,135.7800000000002,7403.088571428571,8372.049,0,False
2018-06-02,7436.69,7700.0,7394.4,7659.65,4410.38668444,27.0,Fear,152.80000000000018,7423.141428571429,8306.095333333333,0,False
2018-06-03,7659.62,7790.69,7581.03,7709.25,4221.22804114,40.0,Fear,104.82999999999993,7481.178571428572,8241.576333333334,0,False
2018-06-04,7701.37,7764.44,7449.68,7499.99,6881.02778141,41.0,Fear,157.37999999999965,7518.431428571428,8163.640333333333,0,False
2018-06-05,7499.99,7685.0,7360.0,7620.0,9813.63875655,26.0,Fear,162.5,7539.860000000001,8101.361333333333,0,False
2018-06-06,7620.0,7685.0,7482.61,7527.99,6782.42771914,42.0,Fear,101.19500000000016,7570.421428571428,8038.236666666667,0,False
2018-06-07,7527.99,7750.0,7510.72,7692.51,8251.72686914,38.0,Fear,119.63999999999987,7592.2814285714285,7986.675333333333,0,False
2018-06-08,7690.65,7697.93,7542.0,7630.7,4816.62482582,40.0,Fear,77.96500000000015,7620.012857142857,7931.640666666667,0,False
2018-06-09,7630.9,7686.45,7573.36,7619.0,2113.6983681,39.0,Fear,56.54500000000007,7614.205714285714,7882.638999999999,0,False
2018-06-10,7619.0,7636.59,6627.7,6839.6,12221.36336692,24.0,Extreme Fear,504.44500000000016,7489.969999999999,7823.509,0,False
2018-06-11,6841.41,6843.35,6634.86,6757.23,13247.34099523,15.0,Extreme Fear,104.24500000000035,7383.861428571428,7765.679,0,False
2018-06-12,6757.52,6919.97,6461.42,6514.6,8214.49300541,19.0,Extreme Fear,229.2750000000001,7225.947142857142,7695.306333333333,0,False
2018-06-13,6511.81,6624.45,6120.0,6292.5,19543.95812112,19.0,Extreme Fear,252.2249999999999,7049.448571428571,7613.156666666666,0,False
2018-06-14,6286.39,6708.1,6230.87,6644.89,14744.05479315,17.0,Extreme Fear,238.61500000000024,6899.788571428571,7549.466333333333,0,False
2018-06-15,6644.69,6691.28,6473.0,6551.46,7135.62754013,26.0,Fear,109.13999999999987,6745.611428571428,7492.757666666667,0,False
2018-06-16,6550.94,6557.82,6333.63,6490.63,4092.65058291,22.0,Extreme Fear,112.0949999999998,6584.415714285715,7436.567666666667,0,False
2018-06-17,6497.91,6575.35,6450.0,6512.35,2530.40811595,23.0,Extreme Fear,62.67500000000018,6537.665714285714,7379.265333333334,0,False
2018-06-18,6513.59,6793.0,6381.25,6693.06,6130.36345663,27.0,Fear,205.875,6528.498571428572,7325.263333333333,0,False
2018-06-19,6695.78,6841.81,6660.21,6742.36,5380.46540148,32.0,Fear,90.80000000000018,6561.035714285715,7266.107333333333,0,False
2018-06-20,6748.65,6809.26,6558.95,6752.69,5503.9954674,34.0,Fear,125.1550000000002,6626.777142857143,7212.096666666666,0,False
2018-06-21,6752.85,6792.2,6677.85,6720.0,4538.42175425,37.0,Fear,57.17499999999973,6637.507142857144,7163.164,0,False
2018-06-22,6720.0,6754.16,6085.59,6194.37,15828.30964445,28.0,Fear,334.28499999999985,6586.494285714286,7116.631666666666,0,False
2018-06-23,6201.63,6220.0,5940.0,6146.81,7206.96725767,17.0,Extreme Fear,140.0,6537.377142857143,7068.676000000001,0,False
2018-06-24,6146.81,6261.0,5780.0,6192.99,11330.46678051,15.0,Extreme Fear,240.5,6491.754285714285,7027.541666666667,0,False
2018-06-25,6192.99,6365.34,6075.01,6257.43,10034.23199105,16.0,Extreme Fear,145.16499999999996,6429.521428571429,6985.48,0,False
2018-06-26,6257.43,6280.0,6120.0,6171.1,6535.84546184,21.0,Extreme Fear,80.0,6347.912857142857,6947.750333333333,0,False
2018-06-27,6167.38,6264.0,5985.0,6142.79,8367.19138587,18.0,Extreme Fear,139.5,6260.784285714285,6911.202666666667,0,False
2018-06-28,6142.09,6181.11,6052.01,6088.98,5350.88279491,20.0,Extreme Fear,64.54999999999973,6170.638571428572,6865.1686666666665,0,False
2018-06-29,6084.01,6098.73,5774.72,5876.69,12984.82413126,16.0,Extreme Fear,162.00499999999965,6125.255714285713,6817.256333333334,0,False
2018-06-30,5877.48,6510.0,5877.48,6325.68,9817.40521536,22.0,Extreme Fear,316.2600000000002,6150.808571428572,6776.795999999999,0,False
2018-07-01,6325.67,6438.55,6259.34,6320.77,3850.2594194,27.0,Fear,89.60500000000002,6169.062857142858,6739.602333333333,0,False
2018-07-02,6314.86,6667.57,6270.69,6615.84,8761.24935974,27.0,Fear,198.44000000000005,6220.264285714286,6704.808666666667,0,False
2018-07-03,6615.41,6666.0,6533.0,6603.82,5183.60490105,31.0,Fear,66.5,6282.081428571428,6667.961,0,False
2018-07-04,6608.97,6792.28,6413.2,6687.96,7253.69026105,33.0,Fear,189.53999999999996,6359.9628571428575,6640.893333333334,0,False
2018-07-05,6687.95,6700.0,6445.31,6506.64,8135.74037139,37.0,Fear,127.3449999999998,6419.628571428571,6603.781333333333,0,False
2018-07-06,6507.53,6636.15,6449.76,6567.12,5541.30150568,34.0,Fear,93.19499999999971,6518.261428571429,6571.752333333334,0,False
2018-07-07,6564.61,6624.79,6510.0,6541.45,3541.7694935,34.0,Fear,57.39499999999998,6549.085714285714,6533.383666666667,0,False
2018-07-08,6541.45,6820.0,6510.0,6760.98,5762.4659084,38.0,Fear,155.0,6611.972857142857,6504.393,0,False
2018-07-09,6761.02,6769.34,6657.01,6706.79,6841.81947586,39.0,Fear,56.164999999999964,6624.965714285715,6473.986000000001,0,False
2018-07-10,6707.04,6814.72,6298.95,6373.75,9207.28846486,37.0,Fear,257.8850000000002,6592.098571428572,6458.457666666667,0,False
2018-07-11,6375.65,6407.51,6270.84,6350.0,7242.39615852,29.0,Fear,68.33500000000004,6543.818571428571,6444.883333333333,0,False
2018-07-12,6352.99,6381.25,6085.59,6174.76,6833.30588855,33.0,Fear,147.82999999999993,6496.407142857142,6433.555333333334,0,False
2018-07-13,6179.38,6337.25,6072.0,6174.99,6453.55735204,29.0,Fear,132.625,6440.388571428572,6429.638333333334,0,False
2018-07-14,6177.35,6298.0,6121.01,6267.99,2984.62752103,29.0,Fear,88.49499999999989,6401.322857142856,6417.075,0,False
2018-07-15,6269.53,6397.21,6205.47,6362.99,3642.33472002,32.0,Fear,95.86999999999989,6344.467142857144,6410.792666666666,0,False
2018-07-16,6362.99,6724.78,6333.63,6675.01,8631.31427507,36.0,Fear,195.57499999999982,6339.927142857143,6416.938666666667,0,False
2018-07-17,6674.96,7468.31,6641.35,7295.13,12282.32400303,39.0,Fear,413.48,6471.552857142858,6443.031333333333,0,False
2018-07-18,7295.13,7599.98,7269.84,7400.0,13295.37751701,42.0,Fear,165.0699999999997,6621.552857142858,6466.5960000000005,0,False
2018-07-19,7393.77,7513.0,7239.15,7448.08,9094.3160084,44.0,Fear,136.92500000000018,6803.455714285715,6490.12,0,False
2018-07-20,7448.08,7696.88,7265.0,7344.97,9911.89125,47.0,Neutral,215.94000000000005,6970.595714285714,6509.862666666667,0,False
2018-07-21,7344.99,7449.66,7212.0,7424.99,4833.20246646,43.0,Fear,118.82999999999993,7135.88142857143,6533.3623333333335,0,False
2018-07-22,7418.61,7551.94,7336.15,7520.01,3527.88320266,46.0,Fear,107.89499999999998,7301.169999999999,6577.550333333334,0,False
2018-07-23,7523.21,7800.0,7338.91,7744.19,13226.33108653,44.0,Fear,230.54500000000007,7453.910000000001,6630.796333333334,0,False
2018-07-24,7746.99,8356.4,7690.16,8266.41,17649.72511469,49.0,Neutral,333.1199999999999,7592.664285714285,6699.910333333333,0,False
2018-07-25,8266.41,8496.96,8049.22,8163.45,11063.41172615,54.0,Neutral,223.86999999999944,7701.728571428571,6763.444333333333,0,False
2018-07-26,8168.35,8314.77,8126.84,8262.23,5775.89402339,53.0,Neutral,93.96500000000015,7818.035714285715,6833.148666666666,0,False
2018-07-27,8260.86,8287.84,7798.48,8208.76,11713.32522328,47.0,Neutral,244.6800000000003,7941.434285714286,6902.0143333333335,0,False
2018-07-28,8207.01,8274.98,8051.43,8192.48,3317.56133561,54.0,Neutral,111.77499999999964,8051.075714285714,6972.130999999999,0,False
2018-07-29,8186.67,8299.99,8109.74,8212.0,3701.08923134,54.0,Neutral,95.125,8149.931428571429,7049.974666666666,0,False
2018-07-30,8212.0,8295.0,7853.01,8111.99,10489.21087646,53.0,Neutral,220.9949999999999,8202.474285714286,7109.518333333334,0,False
2018-07-31,8113.99,8198.69,7657.13,7751.32,11898.16501092,48.0,Neutral,270.7800000000002,8128.89,7157.203333333333,0,False
2018-08-01,7751.96,7777.0,7451.0,7560.4,10862.36214789,39.0,Fear,163.0,8042.74,7188.688666666667,0,False
2018-08-02,7560.4,7709.98,7440.0,7537.99,7328.10046028,39.0,Fear,134.98999999999978,7939.277142857142,7219.827666666666,0,False
2018-08-03,7539.45,7576.99,7286.41,7377.98,8763.89035716,36.0,Fear,145.28999999999996,7820.594285714286,7242.828333333334,0,False
2018-08-04,7377.99,7494.48,6926.0,6991.01,7327.74459211,31.0,Fear,284.2399999999998,7648.955714285714,7258.974,0,False
2018-08-05,6991.99,7086.8,6888.88,7013.18,5925.47084128,23.0,Extreme Fear,98.96000000000004,7477.695714285714,7273.842666666666,0,False
2018-08-06,7013.17,7157.93,6843.35,6938.84,6277.29471707,25.0,Extreme Fear,157.28999999999996,7310.102857142857,7287.089000000001,0,False
2018-08-07,6938.84,7155.0,6835.06,6999.8,7399.08374395,25.0,Extreme Fear,159.9699999999998,7202.742857142856,7295.049666666667,0,False
2018-08-08,6999.79,7005.0,6121.0,6338.49,17870.81627835,23.0,Extreme Fear,442.0,7028.184285714286,7282.772999999999,0,False
2018-08-09,6331.83,6550.0,6190.01,6471.6,9623.79889089,19.0,Extreme Fear,179.9949999999999,6875.842857142858,7286.0346666666655,0,False
2018-08-10,6469.16,6627.0,6295.73,6407.89,10416.77609554,21.0,Extreme Fear,165.63500000000022,6737.2585714285715,7287.964333333333,0,False
2018-08-11,6404.8,6494.13,5995.75,6393.13,10908.2845701,18.0,Extreme Fear,249.19000000000005,6651.847142857143,7295.243333333334,0,False
2018-08-12,6396.67,6493.77,6163.44,6321.56,6881.25403688,18.0,Extreme Fear,165.16500000000042,6553.044285714286,7300.129,0,False
2018-08-13,6321.57,6544.37,6142.2,6237.06,9132.18728364,21.0,Extreme Fear,201.08500000000004,6452.79,7299.098,0,False
2018-08-14,6235.67,6300.0,5880.0,6090.64,13834.83437908,16.0,Extreme Fear,210.0,6322.910000000001,7290.019666666666,0,False
2018-08-15,6084.0,6628.5,6061.02,6378.44,11714.02884408,18.0,Extreme Fear,283.7399999999998,6328.617142857142,7280.134,0,False
2018-08-16,6373.28,6477.57,6208.37,6405.9,7650.5500687,21.0,Extreme Fear,134.5999999999999,6319.231428571429,7250.4929999999995,0,False
2018-08-17,6407.29,6562.0,6223.92,6501.77,7319.98884037,19.0,Extreme Fear,169.03999999999996,6332.642857142857,7220.552,0,False
2018-08-18,6497.92,6615.0,6303.0,6366.64,3728.96163115,24.0,Extreme Fear,156.0,6328.858571428572,7184.504,0,False
