Date,mempool_transaction_count,MempoolSizeBytes,avg_fee_usd
2018-03-22,7.774318376148639,14.153266460660921,4.597178037783189
2018-03-23,7.539234813496194,14.006699011170308,4.7915864937005725
2018-03-24,7.368886658146113,13.739577464558796,5.0067418141268325
2018-03-25,7.163438621864128,13.37400707207296,5.189384497759662
2018-03-26,7.5889379401140005,14.476062663316542,4.691318708255338
2018-03-27,7.886488587035,14.987575527120484,4.40194086826269
2018-03-28,7.704821311502011,14.534344319616629,4.5151172015462375
2018-03-29,7.482658380121354,13.682464154856177,4.588748828001297
2018-03-30,7.515555889174382,13.896872363994904,4.400610145697384
2018-03-31,7.547405532798891,14.073327676900929,4.313960637279885
2018-04-01,7.4208605939431065,13.864571127039257,4.476776616743003
2018-04-02,7.275949900637711,13.60041676631766,4.68560396764335
2018-04-03,7.106422548471454,13.240408832329468,4.974866028489235
2018-04-04,7.384904541232481,13.778160015783916,4.659541854069486
2018-04-05,7.602487140771275,14.12595348125191,4.390627593013432
2018-04-06,7.636494551934336,14.627505578602884,4.293189385390747
2018-04-07,7.669383394456309,14.95997696873438,4.273424803915515
2018-04-08,7.462527510575873,14.515892251009276,4.435056270597328
2018-04-09,7.201415540151641,13.697039977409307,4.811038873205606
2018-04-10,7.343010082307237,13.68796797632054,4.834039417194343
2018-04-11,7.467019814759552,13.678812919975803,4.841302049520894
2018-04-12,7.7715831731704,14.140887125027968,4.749939809452774
2018-04-13,8.004720378445336,14.455715681617425,4.4978615009223475
2018-04-14,7.79954980258844,14.573564905082623,4.6152546781968145
2018-04-15,7.541122966614713,14.678978367833487,4.822777926724507
2018-04-16,7.191719511323291,14.774331865901589,5.042695593506921
2018-04-17,7.434448100310694,14.628440789020596,4.815830885350198
2018-04-18,7.6296164470993695,14.457569250465053,4.681764501320186
2018-04-19,7.591347844653857,14.178979106876412,4.765332133966431
2018-04-20,7.551556281450554,13.791453562727428,4.865650515689933
2018-04-21,7.4518237479409875,13.841092482824443,5.270921741547125
2018-04-22,7.341031438525086,13.888383470126248,5.604233109772734
2018-04-23,7.8812687744776015,14.405580210929658,5.237842906668045
2018-04-24,8.2300859537153,14.744770549236646,5.105695364765947
2018-04-25,8.141047931031386,14.673256530170914,5.047268202987736
2018-04-26,8.043300342283388,14.596231621340278,5.03047789551027
2018-04-27,7.942859379734587,14.63887182333041,5.039542601241752
2018-04-28,7.831191945517054,14.679767952680917,5.053523137405951
2018-04-29,7.70546891001358,14.719057093107459,5.151912911677428
2018-04-30,7.678608304261666,14.353503569475931,5.161266911517928
2018-05-01,7.651006244660578,13.771340206787858,5.129603392198782
2018-05-02,7.926856402710616,14.132227342069417,4.851038342479354
2018-05-03,8.142833019764947,14.396852381945962,4.6411920340986565
2018-05-04,8.162546694738992,14.43978563959888,4.569386134047921
2018-05-05,8.181879242054595,14.48095126263522,4.514178675869688
2018-05-06,8.262444076704448,14.590392493445382,4.33841956185393
2018-05-07,8.336999369388344,14.68902909847893,4.219608367109273
2018-05-08,7.979214922109937,14.316407176899695,4.519199739956428
2018-05-09,7.41681997823021,13.71577455959522,5.045972536541184
2018-05-10,8.514776384400596,15.143349483408757,3.8851539126609507
2018-05-11,9.025470780029416,15.708725808192906,3.3976652428367644
2018-05-12,9.361886770748303,16.06769570741405,3.1185038256974273
2018-05-13,8.8646911028254,15.499320561241113,3.6979946488742415
2018-05-14,7.831573855401995,14.049463378069515,4.808718763071328
2018-05-15,7.984060713644119,14.209137581703416,4.853976789396245
2018-05-16,8.11634242085882,14.34679168715415,4.866549267130302
2018-05-17,8.287380969488117,14.654116184255896,4.839343438572693
2018-05-18,8.43339369626186,14.8888626224602,4.832812684092765
2018-05-19,7.978252046294258,14.363453057768442,5.128867643510998
2018-05-20,7.119294256938212,13.188549154352033,5.808624634594375
2018-05-21,7.590853438923406,13.764714174087471,5.064336714517337
2018-05-22,7.910013440344522,14.127932879066933,4.378464069572764
2018-05-23,7.780020104565496,13.971014318987963,4.394137504233091
2018-05-24,7.630567445466328,13.784804813791778,4.502876425401533
2018-05-25,7.454786256964986,13.555800849335402,4.615800029894273
2018-05-26,7.245077228899496,13.338448186814563,4.794289380685584
2018-05-27,6.979392567580744,13.06034369244487,5.032430203121358
2018-05-28,7.419672494245285,13.601102610360176,4.5850198913577485
2018-05-29,7.724317752366191,13.950134103972111,4.313393483839991
2018-05-30,7.523502415808413,13.814185792829475,4.494746985211436
2018-05-31,7.271960652099739,13.656803441278157,4.69202913368828
2018-06-01,7.292847597282364,13.71377296810586,4.564955871523713
2018-06-02,7.313307188878473,13.767671154959423,4.4721843844660665
2018-06-03,7.93688722617863,16.525874776883146,3.741625579231661
2018-06-04,8.318044600853353,17.186805760713906,3.416904675413194
2018-06-05,8.302982711422889,17.05806201655097,3.5252910608647614
2018-06-06,8.287690487789902,16.910259419530163,3.600315116543306
2018-06-07,8.272160775625624,16.736758017374928,3.7045219331410237
2018-06-08,7.977215852676324,16.11032228392138,4.038657383814685
2018-06-09,7.557064854928544,14.062920448100272,4.502399089286937
2018-06-10,7.589252834142904,13.999551246013965,4.405471734332841
2018-06-11,7.620436974919081,13.931893067044706,4.403560580529635
2018-06-12,7.9752682999869835,15.315219154582092,3.997087223187877
2018-06-13,8.236638436960614,15.874410183281723,3.685724188584341
2018-06-14,8.237397991217378,15.408375830416071,3.7239108854387575
2018-06-15,8.238156968989317,14.507806503930999,3.6932028377604995
2018-06-16,7.798754911917022,14.039730933461827,4.626063988376319
2018-06-17,6.99628590064049,13.131115476225194,5.76488118953616
2018-06-18,7.959215904155141,14.242651807306572,5.078706307374263
2018-06-19,8.440547225638655,14.75604231606168,4.804154335881326
2018-06-20,8.764107792600926,15.09361177843138,4.314026170409483
2018-06-21,8.283888818347204,14.583749437318671,4.587211087241111
2018-06-22,7.32566005371826,13.489939692182288,5.210299707429602
2018-06-23,7.141381197810729,13.311895843474089,5.046103374849702
2018-06-24,6.915294495863805,13.09513473853472,5.281402285511342
2018-06-25,7.500919530471315,15.229387846368763,4.707853271970789
2018-06-26,7.867811668545775,15.861545964695889,4.328790182177829
2018-06-27,7.845599555382265,15.648550855598883,4.3481227711039665
2018-06-28,7.82288283462904,15.377557286418414,4.234828342805453
2018-06-29,7.751312894437195,15.21548534935644,4.125124003165711
2018-06-30,7.674223105466787,15.021967549141404,4.105108441501318
2018-07-01,7.903863052043421,15.469219095550324,3.6686888218426223
2018-07-02,8.090492210656286,15.777157329543877,3.570995361339572
2018-07-03,8.247708427925287,16.012260508794263,3.4534724560711383
2018-07-04,7.987940140166532,15.431654988121222,3.7657584187608046
2018-07-05,7.63606848920618,13.884627201652242,4.128473536249786
2018-07-06,7.472231260827226,13.692765900788075,4.303585340877339
2018-07-07,7.2761889424056925,13.455139894449559,4.497729440668453
2018-07-08,7.606357605225003,14.758494911269711,4.20258401717705
2018-07-09,7.854152802083019,15.30568005711465,3.948751610192579
2018-07-10,7.888145959272405,15.289036797748926,3.8589092548742756
2018-07-11,7.921021469979678,15.272111845399163,3.8173595243426623
2018-07-12,8.416930193716752,16.98009164222678,3.2885004285721435
2018-07-13,8.74694072171251,17.578251239767724,2.9535367937748864
2018-07-14,8.505184570124792,17.196893896140086,3.277147663562465
2018-07-15,8.185690323117162,16.572767501798932,3.6743937249311576
2018-07-16,7.713393740752697,14.55825520570512,4.253570304675603
2018-07-17,7.749434706924176,15.115282575907097,4.36208457918083
2018-07-18,7.784221782290882,15.470920273860612,4.262727865705363
2018-07-19,7.824424064385051,15.021799133508509,4.143406899642408
2018-07-20,7.863072394231329,14.184932922819248,3.9972048847815826
2018-07-21,7.69307799663493,13.952420059637108,4.074744648922933
2018-07-22,7.488144861133909,13.648924711671773,4.419809042322624
2018-07-23,7.684181511138976,14.243703886075556,4.366147752041153
2018-07-24,7.848014784302535,14.614105126970996,4.369089410254893
2018-07-25,7.790718647751074,14.414550991725704,4.506006977357386
2018-07-26,7.729939065208661,14.164988643092132,4.469056137960896
2018-07-27,7.720905251936779,14.13742172822563,4.348289981032937
2018-07-28,7.711789084343928,14.109073283297395,4.21474174882246
2018-07-29,7.7025890470833795,14.079897698915028,4.062560381598786
2018-07-30,7.945506535512622,14.315617020621595,3.9490335716936342
2018-07-31,8.140796777602258,14.506235413834062,3.8323108912397617
2018-08-01,8.143768633560983,15.259945620287155,3.9147440653320573
2018-08-02,8.14673168375487,15.684809860897312,4.008181735743668
2018-08-03,7.870846100903049,15.140986265790218,4.185766188219547
2018-08-04,7.488564533271217,13.858760931583852,4.430926972689504
2018-08-05,7.812873412505112,15.00724175661903,4.01897400849887
2018-08-06,8.05736594008037,15.5277494604509,3.663936859571379
2018-08-07,7.919291794647844,15.026836806203875,3.8475917405237565
2018-08-08,7.759051830366208,13.976366843274498,3.944115802871165
2018-08-09,7.689510145664102,13.98235091345886,4.068746539650854
2018-08-10,7.614768552999124,13.988299387451768,4.166763064857425
2018-08-11,7.533986113618547,13.99421268623753,4.316613589835844
2018-08-12,7.419519524604778,13.75389318555874,4.486439716555417
2018-08-13,7.290236036810906,13.436912221638833,4.664721541950491
2018-08-14,8.071193319668495,14.35343044615448,3.918791500712446
2018-08-15,8.504294737866774,14.823490940475116,3.4325694362143704
2018-08-16,8.32001811526276,14.629677391789397,3.5108943233618364
2018-08-17,8.093934779718268,14.38904436964981,3.6279069668235895
2018-08-18,7.752359783397439,13.982262919429278,3.8069944188804743
2018-08-19,7.229525474245789,13.285156283950297,4.444367339843339
2018-08-20,7.744837070085843,13.947325049497358,4.040238210353329
2018-08-21,8.08322572283536,14.342247027107776,3.7915300855935956
2018-08-22,8.001677186843702,14.243491530053133,3.9572431848990055
2018-08-23,7.912883266211324,14.133903887006115,4.0793552141185225
2018-08-24,7.815429831294035,14.010811689792295,4.241999099325382
2018-08-25,7.619255149340337,13.797669767351188,4.485047467738316
2018-08-26,7.374965296183224,13.526437942767013,4.761157449442012
2018-08-27,7.863589188038101,14.254378526755767,4.243177502171255
2018-08-28,8.19039340050704,14.67117752049559,3.9326432291554054
2018-08-29,8.07426875550444,14.471220916311768,4.000147858296424
2018-08-30,7.9428655461982745,14.221027602223733,4.066099569207665
2018-08-31,7.767324633854772,14.085330990450244,4.230053006183212
2018-09-01,7.554266613786441,13.92828603968715,4.42635047787558
2018-09-02,8.139970789292226,14.610585679005856,3.799479637082302
2018-09-03,8.506893455778327,15.012408632804481,3.381091260046038
2018-09-04,8.734339908721715,15.243266071799296,3.2551930984644013
2018-09-05,8.919519814814802,15.43069735965576,3.094798083681802
2018-09-06,9.07570718211976,15.588481927901032,2.9519836871296974
2018-09-07,8.887993166164529,15.35176931179582,3.2082085327030487
2018-09-08,8.656706008559384,15.041054779746512,3.3592809462346778
2018-09-09,8.227706714227162,14.578299508632304,3.776055516849313
2018-09-10,7.460439359955314,13.690487975617275,4.482117031268752
2018-09-11,8.486498238791874,14.735234360933715,3.4021459603633954
2018-09-12,8.98215941462647,15.234929656835035,2.830063844575057
2018-09-13,8.860725639439067,15.550845381303086,2.880891349898869
2018-09-14,8.722480769473233,15.790554251260456,2.9307814570161876
2018-09-15,8.265530264916881,15.187834052211297,3.2734240329306368
2018-09-16,7.399812115854745,13.432895840682871,4.156116058455219
2018-09-17,7.625842331534228,13.746190629651855,3.9141652551073647
2018-09-18,7.81008371225688,13.984392725872924,3.756400602129963
2018-09-19,7.9656034418259365,14.17662879241345,3.638700911868455
2018-09-20,8.057308195691665,14.19606851983769,3.5093240702018735
2018-09-21,8.141305089267425,14.215137539270442,3.435533724401912
2018-09-22,7.91927853613043,14.022607563941268,3.6098856319206383
2018-09-23,7.633455359139692,13.783953287562762,3.8468656308932685
2018-09-24,7.831454955054304,13.946437307542986,3.785967129824367
2018-09-25,7.996655628518403,14.08617344644797,3.709065169701917
2018-09-26,8.348868223765713,14.553310395429834,3.4902689576296297
2018-09-27,8.608821411725389,14.870458368453162,3.357361290538105
2018-09-28,8.264980815458102,14.485794707575831,3.684372729789077
2018-09-29,7.736748229220403,13.852575217534003,4.176852411404683
2018-09-30,7.8447387647480396,14.096980756825653,4.050170867076167
2018-10-01,7.942195645973547,14.29322990318072,3.9283042304363027
2018-10-02,8.03099242726793,14.457211422561043,3.8306350112545844
2018-10-03,8.223188394827003,14.471695854170207,3.617869721163205
2018-10-04,8.384333002055826,14.48597347893592,3.471430109723247
2018-10-05,8.866652162734662,15.212726008358565,2.9792084528014433
2018-10-06,9.190654112908957,15.629146539912224,2.6002716130047427
2018-10-07,8.928323817348819,15.268597402046472,2.8006422413700895
2018-10-08,8.57171195546257,14.699229950021287,3.1088318486922026
2018-10-09,8.327524082350296,14.487915864570839,3.278421483163058
2018-10-10,8.003753041642774,14.219643814273669,3.5429076866402403
2018-10-11,8.34621764947111,15.050659854152462,3.0921293914964783
2018-10-12,8.600845721986042,15.498158083642588,2.7823037967655826
2018-10-13,8.46945788735287,15.250869510294125,2.849849980192711
2018-10-14,8.318158155989366,14.921603220042897,3.1073707563288036
2018-10-15,8.139814321276324,14.427392245575964,3.399469009036545
2018-10-16,8.457711861105428,14.884505515125952,3.1719268545498
2018-10-17,8.698555955381881,15.197044608062916,3.0069678247437404
2018-10-18,8.569765381209992,15.019137142988225,3.0422960464073245
2018-10-19,8.421901032282873,14.802578409995483,3.09095475747012
2018-10-20,8.092607379699075,14.446767387054788,3.3146892182242684
2018-10-21,7.598334059858955,13.889308141922802,3.694625105768055
2018-10-22,8.179530559055072,14.652956365057305,3.202719536091121
2018-10-23,8.544709050664919,15.08085893736477,2.9285999464292787
2018-10-24,8.674086980476847,15.161689946564723,2.8826757917172356
2018-10-25,8.7886275759057,15.236473111494545,2.8414675356336137
2018-10-26,8.576156957651103,15.038581321431453,3.0819647417707596
2018-10-27,8.306013807473615,14.791618201885004,3.3800101013438306
2018-10-28,7.934729832545464,14.462930923599435,3.7769743634377133
2018-10-29,8.621155699066094,15.066953470300904,3.0941281269907805
2018-10-30,9.024370292410326,15.440853295642293,2.6766989039872273
2018-10-31,8.70082248649761,15.07961950011188,2.9908417871314943
2018-11-01,8.219519703934012,14.50851481945761,3.457605353890565
2018-11-02,8.509471791316951,14.978677672975566,3.155892713216547
2018-11-03,8.733974882275605,15.297203770383193,2.93939285019756
2018-11-04,8.79969625090249,15.361020747130244,2.9020118703003726
2018-11-05,8.861363401039409,15.421008279489788,2.8411650456351896
2018-11-06,8.998942671442327,15.460945061362523,2.7228345898475514
2018-11-07,9.119862767281532,15.499347959060007,2.582088260744046
2018-11-08,9.031475334530464,15.413260823712706,2.6204700593555077
2018-11-09,8.934511384448896,15.319058607485081,2.668352397501145
2018-11-10,8.827125872802839,15.215050604561466,2.7417897864374194
2018-11-11,8.461997005558901,14.816183745055378,3.2306563559197086
2018-11-12,7.880928344923061,14.142574042795946,3.92609293406776
2018-11-13,8.520049005527829,14.835969293486366,3.3804540718220357
2018-11-14,8.906836571257953,15.24151707796462,2.9676348735675835
2018-11-15,9.284623012654231,15.700403624760337,2.5027460714049563
2018-11-16,9.558173056860875,16.013762989400586,2.148826651630454
2018-11-17,9.09023217428696,15.499543701612296,2.5148593808991415
2018-11-18,8.182150141354537,14.383788158379213,3.3351999086057504
2018-11-19,9.801073357718433,16.417295549767427,1.8540992749146301
2018-11-20,10.389908412904193,17.042765591298846,1.3848147678183897
2018-11-21,10.083563099353638,16.753322203645666,1.8344070731468018
2018-11-22,9.639692890537688,16.344325131031624,2.424136159952212
2018-11-23,8.821598706808713,15.640506585731531,3.18900715883792
2018-11-24,8.619289479023779,15.27369089196585,3.38174415901621
2018-11-25,8.365394777563077,14.688263991120317,3.4997205849944675
2018-11-26,8.657771829190409,15.069923597379244,3.2334719292140774
2018-11-27,8.883721823749626,15.34548697686009,3.000339598193608
2018-11-28,9.41470048894059,15.909111736845265,2.6129893674168914
2018-11-29,9.759686944886951,16.267385780282268,2.280021340248248
2018-11-30,9.464371332833512,15.95995382037295,2.5303461224005033
2018-12-01,9.043462076785385,15.513778780667081,2.9496459163874973
2018-12-02,8.989909284437044,15.54082132726879,2.91573525734143
2018-12-03,8.933325507573121,15.56715178888382,2.8397674684174445
2018-12-04,8.816150521073947,15.41512368290042,2.904782154289664
2018-12-05,8.683400363062617,15.23576618084059,2.8936098774864507
2018-12-06,8.530290380893492,15.017052303409727,2.900744839819265
2018-12-07,8.659949739682949,15.174722739672946,2.5453739676924543
2018-12-08,8.774710793871783,15.31088584332199,2.3354233570709884
2018-12-09,8.430111357399115,14.90807661362918,2.7642110184651294
2018-12-10,7.9000613889446525,14.222855006644036,3.2793166948255976
2018-12-11,8.505806736079784,14.841909324734104,2.686904383700129
2018-12-12,8.880353725043923,15.221404513107085,2.3722837688300826
2018-12-13,8.697704951793945,15.143183192477068,2.4481401734172183
2018-12-14,8.474070374950678,15.058320095482621,2.5133688485980317
2018-12-15,8.408898978525635,14.86829749244213,2.4641250665446157
2018-12-16,8.339182330209367,14.633490017925388,2.4315471754329905
2018-12-17,8.682335032239338,15.07979796988073,2.3803576095015373
2018-12-18,8.937341636434962,15.387292480926243,2.276593617940052
2018-12-19,9.14035482044539,15.622137776202155,2.297263761837475
2018-12-20,8.856805211017933,15.358557317531265,2.7670882138516113
2018-12-21,8.45955414738622,14.999619795481006,3.095417800586275
2018-12-22,8.213592729904995,14.67805225781327,3.2747355834026814
2018-12-23,7.886684290177443,14.201163932484796,3.5874600255595226
2018-12-24,8.16160842682552,14.428456960415502,3.281843832187861
2018-12-25,8.377018351310541,14.613535300078485,2.928441326552891
2018-12-26,8.232971790593437,14.473473819978274,3.018258320490612
2018-12-27,8.064626648681912,14.31054949069405,3.1190328825753193
2018-12-28,8.116517377557482,14.437007287459593,3.031990787568786
2018-12-29,8.165847770307261,14.54925383503144,2.876599165356895
2018-12-30,8.066732896593932,14.404209278846182,2.8601902449163696
2018-12-31,7.9567024548526515,14.23449857379221,2.8313388407612523
2019-01-01,7.833051175708821,14.029978034923886,2.79058873733485
2019-01-02,8.076213431717047,14.304387758296869,2.621030931943625
2019-01-03,8.271661564036743,14.519482514187409,2.430214377697003
2019-01-04,8.323461789195703,14.581686834908904,2.393869769377312
2019-01-05,8.372710383687542,14.640247333668247,2.389214273234941
2019-01-06,8.320918490691346,14.521982469720585,2.709854686475905
2019-01-07,8.266296979242211,14.387831242252048,2.9340392187120363
2019-01-08,8.4257013375184,14.559460604272864,2.923043332928219
2019-01-09,8.56315495466635,14.705903396970765,2.918422625502351
2019-01-10,8.538423516387162,14.699953159698948,2.7301447068408904
2019-01-11,8.513064890027653,14.693967305066076,2.6438910764760846
2019-01-12,8.444538116287744,14.56328808246116,2.5666629069158877
2019-01-13,8.370967679413384,14.412927685689716,2.4423888538231293
2019-01-14,8.291551731257078,14.235888505147381,2.7217676256926286
2019-01-15,8.598583068172957,14.814768650196717,2.534710497693334
2019-01-16,8.833158981690168,15.179046611894607,2.4098805140744903
2019-01-17,8.75764729680178,15.072411340790856,2.5965125576103283
2019-01-18,8.675964430001715,14.953032572264721,2.630473948179847
2019-01-19,8.31977893567931,14.534602762657954,2.974842120639159
2019-01-20,7.761385724730493,13.801521398731758,3.4401459520242117
2019-01-21,8.32085384285408,14.480892490885966,2.843327262536258
2019-01-22,8.67746971276175,14.881723070821444,2.5600351548766414
2019-01-23,8.620201411344514,14.813666792902897,2.670692591338687
2019-01-24,8.559453151568178,14.740638416738975,2.779425830543304
2019-01-25,8.456148559532922,14.618606734424498,2.928434725524474
2019-01-26,8.340929498656145,14.479586137277174,3.0315314217018288
2019-01-27,8.210685014714407,14.31806933028012,3.140202359958384
2019-01-28,8.773291068151176,14.977650197529911,2.5232337708770576
2019-01-29,9.13115961910174,15.371671400417998,2.142560217638661
2019-01-30,8.921646329321904,15.102278650970877,2.3181891345851118
2019-01-31,8.656276461516473,14.732418280710409,2.521678358506138
2019-02-01,8.597796318948303,14.692120762736916,2.5405574010264096
2019-02-02,8.53568266114666,14.650130919699073,2.545660205781823
2019-02-03,8.347977254588256,14.407438334243873,2.767666512418593
2019-02-04,8.116703186930817,14.086300528350945,3.0333472388496965
2019-02-05,8.186078659959515,14.400664586618156,2.9996117265579345
2019-02-06,8.250951837407639,14.63948215614253,2.9525439973304346
2019-02-07,8.541759102213337,14.854168642794557,2.5606330825580406
2019-02-08,8.766773091581262,15.03081215887691,2.301353043568286
2019-02-09,8.950339666268418,15.180887265298809,1.9912896356264052
2019-02-10,8.634225019060596,14.764407738994658,2.1685556995993416
2019-02-11,8.16934819610421,14.037470137827484,2.8369580628841677
2019-02-12,9.503010763301885,15.752537777355014,1.675721251444088
2019-02-13,10.054876386260863,16.35140089981259,1.2651314795900257
2019-02-14,9.66360855009374,15.937358566662072,1.7830333533493399
2019-02-15,9.01188244643932,15.218029261630146,2.4628606611770563
2019-02-16,8.719199074663788,14.83346813604039,2.7921645099464043
2019-02-17,8.30365569759101,14.200532340239445,3.2307249148689245
2019-02-18,8.989386478901322,15.1638657423809,2.6559693450094195
2019-02-19,9.392367180475015,15.645292210061982,2.3431566905140038
2019-02-20,9.407151498192095,15.682683316072191,2.400231427812214
2019-02-21,9.421720420467306,15.71872657346033,2.442273062208957
2019-02-22,9.43608013355143,15.75351578337034,2.5069209215204316
2019-02-23,9.094714383220495,15.386116489928751,2.8655524567871065
2019-02-24,8.572376565871522,14.799175594930995,3.2869263344633337
2019-02-25,8.9910918942749,15.294804224790203,2.867665757781257
2019-02-26,9.285333815080005,15.624692093932566,2.534750685380471
2019-02-27,9.095646213167752,15.317311567124046,2.6492602283187714
2019-02-28,8.861350849147486,14.871245795966468,2.8058455362214656
2019-03-01,8.883149100318576,14.991904477561526,2.6991081959839343
2019-03-02,8.904482306873799,15.099559570844894,2.5709682730559913
2019-03-03,8.986793093341731,15.23117793723032,2.6070272817878775
2019-03-04,9.062841047068451,15.347470529317485,2.617549096476573
2019-03-05,9.095991471982666,15.397708632380375,2.716677298236169
2019-03-06,9.1280781167014,15.445543139270871,2.776514795229478
2019-03-07,9.159167136170787,15.491193582332686,2.61621102053548
2019-03-08,8.888073684154053,15.166758003351193,2.7366233164682328
2019-03-09,8.514982416119073,14.683466981750824,2.9307437890273906
2019-03-10,8.41639286412815,14.639361056648893,2.7968608769264667
2019-03-11,8.307009567111894,14.59321967820296,3.11233087633361
2019-03-12,8.650446224989974,15.099772765253116,2.9504383804601115
2019-03-13,8.905608920226781,15.434408311756812,2.8459143656797834
2019-03-14,8.545055065206554,14.986516595818824,3.3371255936546
2019-03-15,7.97567565840759,14.154086150177815,3.8139566340164937
2019-03-16,7.825759125969639,13.97266511671565,3.8625889689791504
2019-03-17,7.649335417063672,13.750870831705637,3.902598778737273
2019-03-18,7.833591969533008,13.937681171699667,3.5589916846034733
2019-03-19,7.989122500340859,14.095025833666822,3.463452598568221
2019-03-20,8.123687533143228,14.230946035916244,3.3825989998184895
2019-03-21,8.306402070195785,14.510249160342589,3.2376495681347284
2019-03-22,8.460833355686717,14.72833143518284,3.1323387635349658
2019-03-23,8.092546856652518,14.309395635021186,3.5776399314489127
2019-03-24,7.5032982441991765,13.57471215092788,4.239821806401633
2019-03-25,8.615765091477396,14.614659551241498,3.181612173783476
2019-03-26,9.12933874114109,15.11332760591904,2.7379304345179865
2019-03-27,9.486992304227966,16.091892755352507,2.5213821444859414
2019-03-28,9.749883121057515,16.576877356913158,2.3656465286576593
2019-03-29,9.83235064317031,16.60878151679661,2.3950655142089152
2019-03-30,9.908532358162107,16.639699193106686,2.4062153655366982
2019-03-31,10.087929328247894,16.77335265625118,2.5673941288807787
2019-04-01,10.239985768482574,16.89123062534432,2.6758890817997187
2019-04-02,10.37194359817311,16.996667081263187,2.885568966363872
2019-04-03,10.760347198093774,17.315157678278386,2.7414469824252246
2019-04-04,11.039388099426354,17.556340800711748,2.2934794832124066
2019-04-05,10.516436105064464,17.169406194256233,2.737682111468092
2019-04-06,9.35488298826299,16.529875230416376,3.7948480746382844
2019-04-07,9.325160225445066,16.125830766005294,3.667319324410836
2019-04-08,9.294526886058826,15.436933447157983,3.79433552586043
2019-04-09,9.463870457301114,15.770816239965022,3.7047471923575963
2019-04-10,9.608646932602676,16.02068918574267,3.666555312917503
2019-04-11,9.309297539263145,15.647103016141097,3.9699520147873475
2019-04-12,8.880081293650028,15.043913978672329,4.313887748825148
2019-04-13,8.987787358065987,15.077469311261593,4.120946443782658
2019-04-14,9.08501253953568,15.109935143160428,3.9273588729159834
2019-04-15,9.173616954649,15.14138000461981,3.715803748359129
2019-04-16,9.548689566247885,15.754422304619112,3.373465857599862
2019-04-17,9.820821833120347,16.131693441989395,3.1084115618134875
2019-04-18,9.68127406987603,16.193592259756016,3.256437030515793
2019-04-19,9.519044839147456,16.251881930822893,3.4179789852565117
