x,mempool_tx_count,date
1562391900000,6172.166666666667,2019-07-06 05:45:00
1562575500000,3823.7604166666665,2019-07-08 08:45:00
1562759100000,19481.947916666668,2019-07-10 11:45:00
1562943600000,25787.609375,2019-07-12 15:00:00
1563127200000,3985.0572916666665,2019-07-14 18:00:00
1563310800000,4729.109375,2019-07-16 21:00:00
1563494400000,26608.234375,2019-07-19 00:00:00
1563679800000,3587.6614583333335,2019-07-21 03:30:00
1563863400000,7622.869791666667,2019-07-23 06:30:00
1564047000000,7713.859375,2019-07-25 09:30:00
1564230600000,2999.890625,2019-07-27 12:30:00
1564414200000,3535.953125,2019-07-29 15:30:00
1564597800000,6961.697916666667,2019-07-31 18:30:00
1564781400000,4884.723958333333,2019-08-02 21:30:00
1564965000000,2690.1041666666665,2019-08-05 00:30:00
1565148600000,6341.041666666667,2019-08-07 03:30:00
1565332200000,9063.942708333334,2019-08-09 06:30:00
1565515800000,2353.40625,2019-08-11 09:30:00
1565699400000,13489.854166666666,2019-08-13 12:30:00
1565883000000,4877.973958333333,2019-08-15 15:30:00
1566066600000,5754.1875,2019-08-17 18:30:00
1566250200000,6045.932291666667,2019-08-19 21:30:00
1566433800000,8029.53125,2019-08-22 00:30:00
1566617400000,4459.609375,2019-08-24 03:30:00
1566801000000,3151.7395833333335,2019-08-26 06:30:00
1566984600000,5974.171875,2019-08-28 09:30:00
1567168200000,5146.34375,2019-08-30 12:30:00
1567351800000,2511.765625,2019-09-01 15:30:00
1567535400000,6473.432291666667,2019-09-03 18:30:00
1567719000000,5970.291666666667,2019-09-05 21:30:00
1567902600000,3597.8229166666665,2019-09-08 00:30:00
1568086200000,6717.046875,2019-09-10 03:30:00
1568269800000,4722.447916666667,2019-09-12 06:30:00
1568453400000,5013.307291666667,2019-09-14 09:30:00
1568637000000,3599.5677083333335,2019-09-16 12:30:00
1568820600000,7141.171875,2019-09-18 15:30:00
1569004200000,6237.229166666667,2019-09-20 18:30:00
1569187800000,2830.5260416666665,2019-09-22 21:30:00
1569371400000,6220.34375,2019-09-25 00:30:00
1569555000000,3818.3854166666665,2019-09-27 03:30:00
1569738600000,2772.9010416666665,2019-09-29 06:30:00
1569922200000,12623.244791666666,2019-10-01 09:30:00
1570105800000,4843.177083333333,2019-10-03 12:30:00
1570289400000,3259.78125,2019-10-05 15:30:00
1570473000000,3964.0104166666665,2019-10-07 18:30:00
1570656600000,11328.333333333334,2019-10-09 21:30:00
1570840200000,5285.911458333333,2019-10-12 00:30:00
1571023800000,3429.7604166666665,2019-10-14 03:30:00
1571207400000,5456.114583333333,2019-10-16 06:30:00
1571391000000,6252.71875,2019-10-18 09:30:00
1571574600000,3154.8802083333335,2019-10-20 12:30:00
1571758200000,5416.911458333333,2019-10-22 15:30:00
1571941800000,7501.3125,2019-10-24 18:30:00
1572125400000,10694.90625,2019-10-26 21:30:00
1572309000000,7445.8125,2019-10-29 00:30:00
1572492600000,5329.416666666667,2019-10-31 03:30:00
1572676200000,8854.166666666666,2019-11-02 06:30:00
1572859800000,4937.901041666667,2019-11-04 09:30:00
1573043400000,7747.989583333333,2019-11-06 12:30:00
1573227000000,9220.65625,2019-11-08 15:30:00
1573410600000,2480.046875,2019-11-10 18:30:00
1573594200000,7656.760416666667,2019-11-12 21:30:00
1573777800000,3482.6041666666665,2019-11-15 00:30:00
1573961400000,6559.354166666667,2019-11-17 03:30:00
1574145000000,10397.09375,2019-11-19 06:30:00
1574328600000,5365.942708333333,2019-11-21 09:30:00
1574512200000,7947.796875,2019-11-23 12:30:00
1574695800000,6922.057291666667,2019-11-25 15:30:00
1574879400000,7979.609375,2019-11-27 18:30:00
1575063000000,10325.005208333334,2019-11-29 21:30:00
1575246600000,2724.625,2019-12-02 00:30:00
1575430200000,3568.1927083333335,2019-12-04 03:30:00
1575613800000,3536.2083333333335,2019-12-06 06:30:00
1575797400000,2448.4791666666665,2019-12-08 09:30:00
1575981000000,7714.541666666667,2019-12-10 12:30:00
1576164600000,4754.385416666667,2019-12-12 15:30:00
1576348200000,2982.5416666666665,2019-12-14 18:30:00
1576531800000,5216.203125,2019-12-16 21:30:00
1576715400000,9193.125,2019-12-19 00:30:00
1576899000000,3904.4739583333335,2019-12-21 03:30:00
1577082600000,2579.71875,2019-12-23 06:30:00
1577266200000,3597.7916666666665,2019-12-25 09:30:00
1577449800000,3390.9479166666665,2019-12-27 12:30:00
1577633400000,2623.3958333333335,2019-12-29 15:30:00
1577817000000,5093.348958333333,2019-12-31 18:30:00
1578000600000,3378.21875,2020-01-02 21:30:00
1578184200000,2632.1666666666665,2020-01-05 00:30:00
1578367800000,7479.8125,2020-01-07 03:30:00
1578551400000,10536.9375,2020-01-09 06:30:00
1578735000000,3890.5989583333335,2020-01-11 09:30:00
1578918600000,3308.4739583333335,2020-01-13 12:30:00
1579102200000,6744.59375,2020-01-15 15:30:00
1579285800000,5073.822916666667,2020-01-17 18:30:00
1579469400000,5520.25,2020-01-19 21:30:00
1579653000000,8299.963541666666,2020-01-22 00:30:00
1579836600000,3679.453125,2020-01-24 03:30:00
1580020200000,2475.0989583333335,2020-01-26 06:30:00
1580203800000,15535.760416666666,2020-01-28 09:30:00
1580387400000,5027.953125,2020-01-30 12:30:00
1580571000000,5840.5,2020-02-01 15:30:00
1580754600000,4998.458333333333,2020-02-03 18:30:00
1580938200000,5533.854166666667,2020-02-05 21:30:00
1581121800000,11421.9375,2020-02-08 00:30:00
1581305400000,3291.4375,2020-02-10 03:30:00
1581489000000,9018.046875,2020-02-12 06:30:00
1581674400000,8531.822916666666,2020-02-14 10:00:00
1581858000000,3996.3645833333335,2020-02-16 13:00:00
1582041600000,4625.270833333333,2020-02-18 16:00:00
1582225200000,8108.427083333333,2020-02-20 19:00:00
1582408800000,3797.3333333333335,2020-02-22 22:00:00
1582592400000,7038.104166666667,2020-02-25 01:00:00
1582776000000,9935.963541666666,2020-02-27 04:00:00
1582959600000,3758.84375,2020-02-29 07:00:00
1583143200000,2467.171875,2020-03-02 10:00:00
1583326800000,5866.057291666667,2020-03-04 13:00:00
1583510400000,8416.614583333334,2020-03-06 16:00:00
1583694000000,2735.0052083333335,2020-03-08 19:00:00
1583877600000,9928.182291666666,2020-03-10 22:00:00
1584061200000,20427.104166666668,2020-03-13 01:00:00
1584252000000,6179.463541666667,2020-03-15 06:00:00
1584435600000,15614.359375,2020-03-17 09:00:00
1584619200000,21362.229166666668,2020-03-19 12:00:00
1584802800000,14706.416666666666,2020-03-21 15:00:00
1584986400000,8384.911458333334,2020-03-23 18:00:00
1585171800000,19568.348958333332,2020-03-25 21:30:00
1585355400000,5352.838541666667,2020-03-28 00:30:00
1585539000000,2065.375,2020-03-30 03:30:00
1585722600000,5322.71875,2020-04-01 06:30:00
1585906200000,3977.6510416666665,2020-04-03 09:30:00
1586089800000,1841.9114583333333,2020-04-05 12:30:00
1586273400000,7691.244791666667,2020-04-07 15:30:00
1586457000000,4755.375,2020-04-09 18:30:00
1586640600000,2710.6302083333335,2020-04-11 21:30:00
1586824200000,2408.7083333333335,2020-04-14 00:30:00
1587007800000,7417.3125,2020-04-16 03:30:00
1587191400000,12181.015625,2020-04-18 06:30:00
1587375000000,2542.4791666666665,2020-04-20 09:30:00
1587558600000,4160.307291666667,2020-04-22 12:30:00
1587742200000,9630.333333333334,2020-04-24 15:30:00
1587925800000,3345.4583333333335,2020-04-26 18:30:00
1588109400000,4375.223958333333,2020-04-28 21:30:00
1588293000000,55396.536458333336,2020-05-01 00:30:00
1588476600000,14117.359375,2020-05-03 03:30:00
1588660200000,5985.421875,2020-05-05 06:30:00
1588843800000,8859.932291666666,2020-05-07 09:30:00
1589027400000,28398.682291666668,2020-05-09 12:30:00
1589211000000,6888.385416666667,2020-05-11 15:30:00
1589394600000,18663.364583333332,2020-05-13 18:30:00
1589578200000,68192.78125,2020-05-15 21:30:00
1589761800000,33498.098958333336,2020-05-18 00:30:00
1589945400000,51957.192708333336,2020-05-20 03:30:00
1590129000000,44608.520833333336,2020-05-22 06:30:00
1590312600000,21394.151041666668,2020-05-24 09:30:00
1590496200000,17230.067708333332,2020-05-26 12:30:00
1590679800000,13206.4375,2020-05-28 15:30:00
1590863400000,7666.901041666667,2020-05-30 18:30:00
1591047000000,9189.28125,2020-06-01 21:30:00
1591230600000,16621.057291666668,2020-06-04 00:30:00
1591414200000,3914.3072916666665,2020-06-06 03:30:00
1591597800000,3455.0833333333335,2020-06-08 06:30:00
1591781400000,6663.005208333333,2020-06-10 09:30:00
1591965000000,6131.270833333333,2020-06-12 12:30:00
1592148600000,3011.6302083333335,2020-06-14 15:30:00
1592332200000,17651.739583333332,2020-06-16 18:30:00
1592515800000,15556.572916666666,2020-06-18 21:30:00
1592699400000,4244.3125,2020-06-21 00:30:00
1592883000000,13953.369791666666,2020-06-23 03:30:00
1593066600000,7340.671875,2020-06-25 06:30:00
1593250200000,4436.067708333333,2020-06-27 09:30:00
1593433800000,5073.661458333333,2020-06-29 12:30:00
1593617400000,25233.802083333332,2020-07-01 15:30:00
1593801000000,10359.208333333334,2020-07-03 18:30:00
1593984600000,2384.6510416666665,2020-07-05 21:30:00
1594168200000,10353.833333333334,2020-07-08 00:30:00
1594351800000,8770.739583333334,2020-07-10 03:30:00
1594535400000,5103.703125,2020-07-12 06:30:00
1594719000000,30071.364583333332,2020-07-14 09:30:00
1594902600000,27735.244791666668,2020-07-16 12:30:00
1595086200000,52026.901041666664,2020-07-18 15:30:00
1595269800000,17453.796875,2020-07-20 18:30:00
1595453400000,49445.052083333336,2020-07-22 21:30:00
1595637000000,33129.567708333336,2020-07-25 00:30:00
1595820600000,11339.708333333334,2020-07-27 03:30:00
1596004200000,56459.609375,2020-07-29 06:30:00
1596187800000,42465.729166666664,2020-07-31 09:30:00
1596371400000,27191.885416666668,2020-08-02 12:30:00
1596555000000,11982.416666666666,2020-08-04 15:30:00
1596738600000,38145.427083333336,2020-08-06 18:30:00
1596922200000,9699.171875,2020-08-08 21:30:00
1597105800000,27175.072916666668,2020-08-11 00:30:00
1597289400000,12040.848958333334,2020-08-13 03:30:00
1597473000000,10089.734375,2020-08-15 06:30:00
1597656600000,5822.442708333333,2020-08-17 09:30:00
1597840200000,41813.411458333336,2020-08-19 12:30:00
1598023800000,15178.973958333334,2020-08-21 15:30:00
1598207400000,6152.302083333333,2020-08-23 18:30:00
1598391000000,17315.75,2020-08-25 21:30:00
1598574600000,31731.515625,2020-08-28 00:30:00
1598758200000,5116.979166666667,2020-08-30 03:30:00
1598941800000,21961.989583333332,2020-09-01 06:30:00
1599125400000,33088.484375,2020-09-03 09:30:00
1599309000000,57050.59375,2020-09-05 12:30:00
1599492600000,5649.432291666667,2020-09-07 15:30:00
1599676200000,7049.65625,2020-09-09 18:30:00
1599859800000,11026.979166666666,2020-09-11 21:30:00
1600043400000,2773.125,2020-09-14 00:30:00
1600227000000,12946.442708333334,2020-09-16 03:30:00
1600410600000,4034.4114583333335,2020-09-18 06:30:00
1600594200000,4246.041666666667,2020-09-20 09:30:00
1600777800000,28733.125,2020-09-22 12:30:00
1600961400000,26699.6875,2020-09-24 15:30:00
1601145000000,8567.90625,2020-09-26 18:30:00
1601328600000,16087.640625,2020-09-28 21:30:00
1601512200000,21286.625,2020-10-01 00:30:00
1601695800000,46600.609375,2020-10-03 03:30:00
1601879400000,2917.9583333333335,2020-10-05 06:30:00
1602063000000,37323.994791666664,2020-10-07 09:30:00
1602246600000,18786.484375,2020-10-09 12:30:00
1602430200000,3971.4322916666665,2020-10-11 15:30:00
1602613800000,8716.416666666666,2020-10-13 18:30:00
1602797400000,11686.973958333334,2020-10-15 21:30:00
1602981000000,5048.135416666667,2020-10-18 00:30:00
1603164600000,22028.005208333332,2020-10-20 03:30:00
1603348200000,44126.53125,2020-10-22 06:30:00
1603531800000,40555.692708333336,2020-10-24 09:30:00
1603715400000,13144.171875,2020-10-26 12:30:00
1603899000000,115634.02604166667,2020-10-28 15:30:00
1604082600000,118833.41666666667,2020-10-30 18:30:00
1604266200000,69748.96875,2020-11-01 21:30:00
1604449800000,68180.08854166667,2020-11-04 00:30:00
1604633400000,42196.807291666664,2020-11-06 03:30:00
1604817000000,20470.276041666668,2020-11-08 06:30:00
1605000600000,5869.619791666667,2020-11-10 09:30:00
1605184200000,7633.057291666667,2020-11-12 12:30:00
1605367800000,10279.520833333334,2020-11-14 15:30:00
1605551400000,6768.776041666667,2020-11-16 18:30:00
1605735000000,10549.458333333334,2020-11-18 21:30:00
1605918600000,10857.427083333334,2020-11-21 00:30:00
1606102200000,2988.6979166666665,2020-11-23 03:30:00
1606285800000,41305.557291666664,2020-11-25 06:30:00
1606469400000,32784.380208333336,2020-11-27 09:30:00
1606653000000,4867.104166666667,2020-11-29 12:30:00
1606836600000,57418.890625,2020-12-01 15:30:00
1607020200000,34554.619791666664,2020-12-03 18:30:00
1607203800000,20220.479166666668,2020-12-05 21:30:00
1607387400000,14065.979166666666,2020-12-08 00:30:00
1607571000000,15453.666666666666,2020-12-10 03:30:00
1607754600000,23503.90625,2020-12-12 06:30:00
1607938200000,3045.5052083333335,2020-12-14 09:30:00
1608121800000,19543.052083333332,2020-12-16 12:30:00
1608305400000,111565.30729166667,2020-12-18 15:30:00
1608489000000,17104.666666666668,2020-12-20 18:30:00
1608672600000,26776.864583333332,2020-12-22 21:30:00
1608856200000,37068.369791666664,2020-12-25 00:30:00
1609039800000,14952.84375,2020-12-27 03:30:00
1609223400000,18119.411458333332,2020-12-29 06:30:00
1609407000000,21663.416666666668,2020-12-31 09:30:00
1609590600000,6674.973958333333,2021-01-02 12:30:00
1609774200000,10908.25,2021-01-04 15:30:00
1609957800000,24432.666666666668,2021-01-06 18:30:00
1610141400000,48305.598958333336,2021-01-08 21:30:00
1610325000000,44520.375,2021-01-11 00:30:00
1610508600000,61874.302083333336,2021-01-13 03:30:00
1610692200000,67341.453125,2021-01-15 06:30:00
1610875800000,45922.432291666664,2021-01-17 09:30:00
1611059400000,39287.880208333336,2021-01-19 12:30:00
1611243000000,52395.9375,2021-01-21 15:30:00
1611426600000,48402.796875,2021-01-23 18:30:00
1611610200000,34691.067708333336,2021-01-25 21:30:00
1611793800000,27644.234375,2021-01-28 00:30:00
1611977400000,60546.630208333336,2021-01-30 03:30:00
1612161000000,27172.098958333332,2021-02-01 06:30:00
1612344600000,41354.171875,2021-02-03 09:30:00
1612528200000,41226.208333333336,2021-02-05 12:30:00
1612711800000,30226.380208333332,2021-02-07 15:30:00
1612895400000,79601.13020833333,2021-02-09 18:30:00
1613079000000,88093.88541666667,2021-02-11 21:30:00
1613262600000,75107.06770833333,2021-02-14 00:30:00
1613446200000,43185.416666666664,2021-02-16 03:30:00
1613629800000,67113.09895833333,2021-02-18 06:30:00
1613813400000,78982.27083333333,2021-02-20 09:30:00
1613997000000,67479.52083333333,2021-02-22 12:30:00
1614180600000,92627.19791666667,2021-02-24 15:30:00
1614364200000,74213.55729166667,2021-02-26 18:30:00
1614547800000,45248.177083333336,2021-02-28 21:30:00
1614731400000,55248.770833333336,2021-03-03 00:30:00
1614915000000,56720.109375,2021-03-05 03:30:00
1615098600000,36039.416666666664,2021-03-07 06:30:00
1615282200000,37823.244791666664,2021-03-09 09:30:00
1615465800000,44984.015625,2021-03-11 12:30:00
1615649400000,36370.140625,2021-03-13 15:30:00
1615833000000,19701.65625,2021-03-15 18:30:00
1616016600000,31996.166666666668,2021-03-17 21:30:00
1616200200000,26662.40625,2021-03-20 00:30:00
1616383800000,26015.484375,2021-03-22 03:30:00
1616567400000,36889.432291666664,2021-03-24 06:30:00
1616751000000,34568.958333333336,2021-03-26 09:30:00
1616934600000,35287.828125,2021-03-28 12:30:00
1617118200000,48864.989583333336,2021-03-30 15:30:00
1617301800000,44790.614583333336,2021-04-01 18:30:00
1617485400000,49145.369791666664,2021-04-03 21:30:00
1617669000000,34786.489583333336,2021-04-06 00:30:00
1617852600000,38794.692708333336,2021-04-08 03:30:00
1618036200000,37756.260416666664,2021-04-10 06:30:00
1618219800000,30865.317708333332,2021-04-12 09:30:00
1618403400000,64828.171875,2021-04-14 12:30:00
1618587000000,60308.765625,2021-04-16 15:30:00
1618770600000,110173.84375,2021-04-18 18:30:00
1618954200000,118601.3125,2021-04-20 21:30:00
1619137800000,116772.96354166667,2021-04-23 00:30:00
1619321400000,73745.140625,2021-04-25 03:30:00
1619505000000,52051.609375,2021-04-27 06:30:00
1619688600000,39069.807291666664,2021-04-29 09:30:00
1619872200000,38106.21875,2021-05-01 12:30:00
1620055800000,24026.390625,2021-05-03 15:30:00
1620239400000,31486.973958333332,2021-05-05 18:30:00
1620423000000,26956.166666666668,2021-05-07 21:30:00
1620606600000,19406.458333333332,2021-05-10 00:30:00
1620790200000,16018.380208333334,2021-05-12 03:30:00
1620973800000,15778.453125,2021-05-14 06:30:00
1621157400000,15971.0,2021-05-16 09:30:00
1621341000000,24034.609375,2021-05-18 12:30:00
1621524600000,65462.729166666664,2021-05-20 15:30:00
1621708200000,56300.390625,2021-05-22 18:30:00
1621891800000,24026.484375,2021-05-24 21:30:00
1622075400000,23042.890625,2021-05-27 00:30:00
1622259000000,29034.3125,2021-05-29 03:30:00
1622442600000,7732.083333333333,2021-05-31 06:30:00
1622626200000,8398.796875,2021-06-02 09:30:00
1622809800000,3654.1510416666665,2021-06-04 12:30:00
1622993400000,1660.2395833333333,2021-06-06 15:30:00
1623177000000,3847.2552083333335,2021-06-08 18:30:00
1623360600000,34607.708333333336,2021-06-10 21:30:00
1623544200000,19970.989583333332,2021-06-13 00:30:00
1623727800000,10328.203125,2021-06-15 03:30:00
1623911400000,6309.869791666667,2021-06-17 06:30:00
1624095000000,4438.088541666667,2021-06-19 09:30:00
1624278600000,8725.604166666666,2021-06-21 12:30:00
1624462200000,31521.359375,2021-06-23 15:30:00
1624645800000,14896.239583333334,2021-06-25 18:30:00
1624829400000,16402.072916666668,2021-06-27 21:30:00
1625013000000,42166.885416666664,2021-06-30 00:30:00
1625196600000,55291.182291666664,2021-07-02 03:30:00
1625380200000,26031.21875,2021-07-04 06:30:00
1625563800000,3767.0989583333335,2021-07-06 09:30:00
1625747400000,4337.458333333333,2021-07-08 12:30:00
1625931000000,2972.984375,2021-07-10 15:30:00
1626114600000,4035.4895833333335,2021-07-12 18:30:00
1626298200000,2149.1354166666665,2021-07-14 21:30:00
1626481800000,2425.4270833333335,2021-07-17 00:30:00
1626665400000,1518.25,2021-07-19 03:30:00
1626849000000,4109.817708333333,2021-07-21 06:30:00
1627032600000,2287.4322916666665,2021-07-23 09:30:00
1627216200000,1617.3645833333333,2021-07-25 12:30:00
1627399800000,4579.973958333333,2021-07-27 15:30:00
1627583400000,2332.234375,2021-07-29 18:30:00
1627767000000,1661.203125,2021-07-31 21:30:00
1627950600000,2532.3385416666665,2021-08-03 00:30:00
1628134200000,5822.177083333333,2021-08-05 03:30:00
1628317800000,2498.78125,2021-08-07 06:30:00
1628501400000,1706.046875,2021-08-09 09:30:00
1628685000000,2093.5833333333335,2021-08-11 12:30:00
1628868600000,3751.59375,2021-08-13 15:30:00
1629052200000,1196.890625,2021-08-15 18:30:00
1629235800000,2640.0208333333335,2021-08-17 21:30:00
1629419400000,3113.546875,2021-08-20 00:30:00
1629603000000,1533.4166666666667,2021-08-22 03:30:00
1629786600000,1904.5104166666667,2021-08-24 06:30:00
1629970200000,2513.2447916666665,2021-08-26 09:30:00
1630153800000,4050.828125,2021-08-28 12:30:00
1630337400000,2037.2916666666667,2021-08-30 15:30:00
1630521000000,10981.973958333334,2021-09-01 18:30:00
1630704600000,5112.807291666667,2021-09-03 21:30:00
1630888200000,2323.078125,2021-09-06 00:30:00
1631071800000,5912.182291666667,2021-09-08 03:30:00
1631255400000,5878.854166666667,2021-09-10 06:30:00
1631439000000,2300.4322916666665,2021-09-12 09:30:00
1631622600000,4609.380208333333,2021-09-14 12:30:00
1631806200000,7157.453125,2021-09-16 15:30:00
1631989800000,2661.7604166666665,2021-09-18 18:30:00
1632173400000,3665.7291666666665,2021-09-20 21:30:00
1632357000000,4378.729166666667,2021-09-23 00:30:00
1632540600000,2650.203125,2021-09-25 03:30:00
1632724200000,1805.4739583333333,2021-09-27 06:30:00
1632907800000,5185.130208333333,2021-09-29 09:30:00
1633091400000,3874.7291666666665,2021-10-01 12:30:00
1633275000000,2123.34375,2021-10-03 15:30:00
1633458600000,4300.848958333333,2021-10-05 18:30:00
1633642200000,32711.723958333332,2021-10-07 21:30:00
1633825800000,2734.8385416666665,2021-10-10 00:30:00
1634009400000,9540.515625,2021-10-12 03:30:00
1634193000000,3199.59375,2021-10-14 06:30:00
1634376600000,13831.65625,2021-10-16 09:30:00
1634560200000,2287.65625,2021-10-18 12:30:00
1634743800000,4078.5677083333335,2021-10-20 15:30:00
1634927400000,3511.796875,2021-10-22 18:30:00
1635111000000,2091.1875,2021-10-24 21:30:00
1635294600000,4840.213541666667,2021-10-27 00:30:00
1635478200000,3527.8541666666665,2021-10-29 03:30:00
1635661800000,2639.046875,2021-10-31 06:30:00
1635845400000,5139.802083333333,2021-11-02 09:30:00
1636029000000,4401.666666666667,2021-11-04 12:30:00
1636212600000,3335.3802083333335,2021-11-06 15:30:00
1636396200000,5310.598958333333,2021-11-08 18:30:00
1636579800000,7827.348958333333,2021-11-10 21:30:00
1636763400000,4678.494791666667,2021-11-13 00:30:00
1636947000000,1897.9739583333333,2021-11-15 03:30:00
1637130600000,4408.890625,2021-11-17 06:30:00
1637314200000,3965.3333333333335,2021-11-19 09:30:00
1637497800000,2610.6145833333335,2021-11-21 12:30:00
1637681400000,3692.6927083333335,2021-11-23 15:30:00
1637865000000,6174.901041666667,2021-11-25 18:30:00
1638048600000,2298.2552083333335,2021-11-27 21:30:00
1638232200000,4295.255208333333,2021-11-30 00:30:00
1638415800000,19126.505208333332,2021-12-02 03:30:00
1638599400000,3182.0677083333335,2021-12-04 06:30:00
1638783000000,2093.0833333333335,2021-12-06 09:30:00
1638966600000,1809.7291666666667,2021-12-08 12:30:00
1639150200000,3529.015625,2021-12-10 15:30:00
1639333800000,1992.9010416666667,2021-12-12 18:30:00
1639517400000,3056.0260416666665,2021-12-14 21:30:00
1639701000000,6640.385416666667,2021-12-17 00:30:00
1639884600000,5127.072916666667,2021-12-19 03:30:00
1640068200000,4718.640625,2021-12-21 06:30:00
1640251800000,2359.5364583333335,2021-12-23 09:30:00
1640435400000,10122.96875,2021-12-25 12:30:00
1640619000000,3341.3125,2021-12-27 15:30:00
1640802600000,9472.869791666666,2021-12-29 18:30:00
1640986200000,10036.760416666666,2021-12-31 21:30:00
1641169800000,2041.359375,2022-01-03 00:30:00
1641353400000,5538.171875,2022-01-05 03:30:00
1641537000000,3430.8177083333335,2022-01-07 06:30:00
1641720600000,3027.515625,2022-01-09 09:30:00
1641904200000,5601.661458333333,2022-01-11 12:30:00
1642087800000,2353.4322916666665,2022-01-13 15:30:00
1642271400000,2522.125,2022-01-15 18:30:00
1642455000000,2410.8072916666665,2022-01-17 21:30:00
1642638600000,2424.5625,2022-01-20 00:30:00
1642822200000,6476.520833333333,2022-01-22 03:30:00
1643005800000,1629.640625,2022-01-24 06:30:00
1643189400000,4865.619791666667,2022-01-26 09:30:00
1643373000000,3434.1041666666665,2022-01-28 12:30:00
1643556600000,2134.7083333333335,2022-01-30 15:30:00
1643740200000,6099.197916666667,2022-02-01 18:30:00
1643923800000,3064.0625,2022-02-03 21:30:00
1644107400000,11150.817708333334,2022-02-06 00:30:00
1644291000000,9564.192708333334,2022-02-08 03:30:00
1644474600000,5655.494791666667,2022-02-10 06:30:00
1644658200000,8813.755208333334,2022-02-12 09:30:00
1644841800000,1671.4583333333333,2022-02-14 12:30:00
1645025400000,3196.7239583333335,2022-02-16 15:30:00
1645209000000,4131.119791666667,2022-02-18 18:30:00
1645392600000,1648.40625,2022-02-20 21:30:00
1645576200000,2081.375,2022-02-23 00:30:00
1645759800000,4819.401041666667,2022-02-25 03:30:00
1645943400000,2298.828125,2022-02-27 06:30:00
1646127000000,3641.9427083333335,2022-03-01 09:30:00
1646310600000,5394.130208333333,2022-03-03 12:30:00
1646494200000,5511.302083333333,2022-03-05 15:30:00
1646677800000,2346.1145833333335,2022-03-07 18:30:00
1646861400000,8747.682291666666,2022-03-09 21:30:00
1647045000000,6380.802083333333,2022-03-12 00:30:00
1647228600000,1806.4583333333333,2022-03-14 03:30:00
1647412200000,3134.015625,2022-03-16 06:30:00
1647595800000,2790.625,2022-03-18 09:30:00
1647779400000,1952.5833333333333,2022-03-20 12:30:00
1647963000000,5926.067708333333,2022-03-22 15:30:00
1648146600000,4145.453125,2022-03-24 18:30:00
1648330200000,2069.2135416666665,2022-03-26 21:30:00
1648513800000,3394.40625,2022-03-29 00:30:00
1648697400000,7031.697916666667,2022-03-31 03:30:00
1648881000000,6774.90625,2022-04-02 06:30:00
1649064600000,2428.2447916666665,2022-04-04 09:30:00
1649248200000,6136.317708333333,2022-04-06 12:30:00
1649431800000,6752.0625,2022-04-08 15:30:00
1649615400000,1816.0260416666667,2022-04-10 18:30:00
1649799000000,4567.578125,2022-04-12 21:30:00
1649982600000,4166.723958333333,2022-04-15 00:30:00
1650166200000,1959.3489583333333,2022-04-17 03:30:00
1650349800000,4149.130208333333,2022-04-19 06:30:00
1650533400000,2617.15625,2022-04-21 09:30:00
1650717000000,7365.619791666667,2022-04-23 12:30:00
1650900600000,4122.505208333333,2022-04-25 15:30:00
1651084200000,5080.479166666667,2022-04-27 18:30:00
1651267800000,8153.510416666667,2022-04-29 21:30:00
1651451400000,1642.4479166666667,2022-05-02 00:30:00
1651644000000,2988.6458333333335,2022-05-04 06:00:00
1651827600000,19959.317708333332,2022-05-06 09:00:00
1652011200000,3561.3385416666665,2022-05-08 12:00:00
1652194800000,6357.0,2022-05-10 15:00:00
1652378400000,41350.510416666664,2022-05-12 18:00:00
1652562000000,48771.838541666664,2022-05-14 21:00:00
1652745600000,6646.197916666667,2022-05-17 00:00:00
1652929200000,3473.28125,2022-05-19 03:00:00
1653112800000,4662.578125,2022-05-21 06:00:00
1653296400000,4098.53125,2022-05-23 09:00:00
1653480000000,8926.78125,2022-05-25 12:00:00
1653663600000,4423.567708333333,2022-05-27 15:00:00
1653847200000,2215.8802083333335,2022-05-29 18:00:00
1654030800000,5648.119791666667,2022-05-31 21:00:00
1654214400000,9128.145833333334,2022-06-03 00:00:00
1654398000000,2350.921875,2022-06-05 03:00:00
1654581600000,3131.34375,2022-06-07 06:00:00
1654765200000,2548.7447916666665,2022-06-09 09:00:00
1654948800000,5311.197916666667,2022-06-11 12:00:00
1655132400000,9348.75,2022-06-13 15:00:00
1655316000000,5999.59375,2022-06-15 18:00:00
1655499600000,5599.802083333333,2022-06-17 21:00:00
1655683200000,1962.46875,2022-06-20 00:00:00
1655866800000,3807.21875,2022-06-22 03:00:00
1656050400000,2309.75,2022-06-24 06:00:00
1656234000000,6557.354166666667,2022-06-26 09:00:00
1656417600000,7849.432291666667,2022-06-28 12:00:00
1656601200000,2626.7864583333335,2022-06-30 15:00:00
1656784800000,4475.171875,2022-07-02 18:00:00
1656968400000,3292.96875,2022-07-04 21:00:00
1657152000000,10283.005208333334,2022-07-07 00:00:00
1657335600000,2946.1458333333335,2022-07-09 03:00:00
1657519200000,1713.921875,2022-07-11 06:00:00
1657702800000,2649.0729166666665,2022-07-13 09:00:00
1657886400000,6756.973958333333,2022-07-15 12:00:00
1658070000000,2995.3385416666665,2022-07-17 15:00:00
1658253600000,6747.921875,2022-07-19 18:00:00
1658437200000,5716.848958333333,2022-07-21 21:00:00
1658620800000,2126.4322916666665,2022-07-24 00:00:00
1658804400000,2744.7395833333335,2022-07-26 03:00:00
1658988000000,4217.817708333333,2022-07-28 06:00:00
