Date,TotalFees_BTC,mempool_transaction_count,avg_fee_per_tx,MempoolSizeBytes
2022-05-16,22.068214219999998,12175.604166666666,0.0018124943877870536,68912146.328125
2022-05-17,18.911246129999995,7868.619791666666,0.0024033752590293055,36423854.65625
2022-05-18,17.191135662499995,3561.6354166666665,0.004826753345402538,3935562.984375
2022-05-19,15.471025194999996,5285.9140625,0.0029268400908664975,7052059.1171875
2022-05-20,13.750914727499996,7010.192708333333,0.0019615601595593317,10168555.25
2022-05-21,12.030804259999996,4413.138020833333,0.002726133695163293,5560214.190104167
2022-05-22,13.890042829999995,1816.0833333333333,0.007648351028311841,951873.1302083334
2022-05-23,15.749281399999994,2869.059895833333,0.005489352600436226,1406271.1223958333
2022-05-24,17.608519969999993,3922.0364583333335,0.004489636992686886,1860669.1145833333
2022-05-25,19.46775853999999,3940.0390625,0.004941006480186386,1909223.5078125
2022-05-26,17.091510294999992,3958.0416666666665,0.004318173413619949,1957777.9010416667
2022-05-27,14.715262049999996,3495.925347222222,0.004209260950521265,1736584.875
2022-05-28,12.339013804999999,3033.809027777778,0.004067168925935378,1515391.8489583335
2022-05-29,9.962765560000001,2571.6927083333335,0.0038740108908488858,1294198.8229166667
2022-05-30,12.353537192500001,2706.4505208333335,0.004564479231157815,1439602.984375
2022-05-31,14.744308825000001,2841.2083333333335,0.005189450084324451,1585007.1458333333
2022-06-01,17.135080457500003,6057.395833333334,0.0028287866484153325,3957628.361979167
2022-06-02,19.52585209,9273.583333333334,0.0021055347634409568,6330249.578125
2022-06-03,17.8198155525,6486.1328125,0.002747371364051914,4164998.8489583335
2022-06-04,16.113779015,3698.6822916666665,0.0043566269672053815,1999748.1197916667
2022-06-05,14.407742477500001,3097.9869791666665,0.004650678835769532,1801828.3072916667
2022-06-06,12.70170594,2497.2916666666665,0.005086192417785935,1603908.4947916667
2022-06-07,12.919096530000001,2693.7994791666665,0.00479586421703391,1527518.5755208335
2022-06-08,13.13648712,2890.3072916666665,0.004545014005214988,1451128.65625
2022-06-09,13.353877709999999,3719.524305555555,0.0035902111702978746,1827181.1927083333
2022-06-10,13.5712683,4548.741319444444,0.002983521670486532,2203233.7291666665
2022-06-11,16.7014871225,5377.958333333333,0.003105544165149414,2579286.265625
2022-06-12,19.831705945000003,4216.643229166666,0.004703197512140323,2013829.1901041665
2022-06-13,22.961924767500005,3055.328125,0.007515371124828043,1448372.1145833333
2022-06-14,26.092143590000006,4892.455729166666,0.00533313841440611,4553194.15625
2022-06-15,24.803208842500005,6729.583333333333,0.003685697555693147,7658016.197916667
2022-06-16,23.514274095,6856.442708333333,0.0034295151429502516,6167393.4921875
2022-06-17,22.225339347499997,6983.302083333333,0.0031826404016724414,4676770.786458333
2022-06-18,20.936404599999996,4472.916666666666,0.004680705266884024,2829211.53125
2022-06-19,19.941099494999996,1962.53125,0.010160908008471201,981652.2760416666
2022-06-20,18.945794389999996,3120.4401041666665,0.006071513554995664,1890634.9765625
2022-06-21,17.950489284999996,4278.348958333333,0.004195658058708881,2799617.6770833335
2022-06-22,16.955184179999996,3600.347222222222,0.0047093191665927275,2211602.4409722225
2022-06-23,15.901297154999998,2922.3454861111113,0.005441279010498012,1623587.2048611112
2022-06-24,14.847410129999998,2244.34375,0.006615479527144627,1035571.96875
2022-06-25,13.793523104999998,3878.7213541666665,0.00355620366752628,6795056.424479167
2022-06-26,12.73963608,5513.098958333333,0.0023107940155406397,12554540.880208334
2022-06-27,13.695603702499998,7133.7734375,0.0019198259970672074,12113384.356770834
2022-06-28,14.651571324999997,8754.447916666666,0.001673614540227765,11672227.833333334
2022-06-29,15.607538947499997,5604.072916666666,0.0027850349521832147,6416096.981770834
2022-06-30,16.563506569999994,2453.6979166666665,0.006750426145571096,1159966.1302083333
2022-07-01,15.812648372499993,3584.231770833333,0.004411725966265724,1991886.5182291665
2022-07-02,15.061790174999992,4714.765625,0.00319459998077847,2823806.90625
2022-07-03,14.310931977499992,4003.8671875,0.003574277394159941,2234118.2239583335
2022-07-04,13.56007377999999,3292.96875,0.004117887173997625,1644429.5416666667
2022-07-05,15.883877957499994,5602.736111111111,0.0028350216113158986,3727505.828125
2022-07-06,18.207682135,7912.503472222223,0.002301127854024989,5810582.114583333
2022-07-07,20.5314863125,10222.270833333334,0.002008505414036754,7893658.401041667
2022-07-08,22.855290490000005,6628.3203125,0.0034481270385950447,4863893.330729167
2022-07-09,21.481946017500007,3034.3697916666665,0.007079541220221802,1834128.2604166667
2022-07-10,20.108601545000006,2458.4010416666665,0.008179544835926133,1377377.4583333335
2022-07-11,18.735257072500005,1882.4322916666667,0.00995268576481558,920626.65625
2022-07-12,17.361912600000007,2870.5989583333335,0.006048184665293795,1620927.15625
2022-07-13,17.590877647500005,3858.765625,0.0045586799917395875,2321227.65625
2022-07-14,17.819842695,4743.0703125,0.0037570268878446018,3577555.5885416665
2022-07-15,18.048807742499996,5627.375,0.0032073227290699475,4833883.520833333
2022-07-16,18.277772789999993,4137.486979166667,0.00441760249205215,3150398.0182291665
2022-07-17,20.1192509475,2647.5989583333335,0.007599055319225949,1466912.515625
2022-07-18,21.960729105000002,3338.3368055555557,0.006578344362514185,1961963.1371527778
2022-07-19,23.802207262500005,4029.074652777778,0.005907611378232958,2457013.7586805555
2022-07-20,25.64368542000001,4719.8125,0.005433200030721562,2952064.3802083335
2022-07-21,21.902238990000008,4216.791666666667,0.005194052901198583,2447265.2317708335
2022-07-22,18.160792560000004,3713.7708333333335,0.004890122028261931,1942466.0833333333
2022-07-23,14.419346130000005,2759.8723958333335,0.005224642324684774,1370003.7473958333
2022-07-24,10.677899700000001,1805.9739583333333,0.00591254356173233,797541.4114583334
2022-07-25,12.043756425,2428.9192708333335,0.004958483622581631,1127545.7994791667
2022-07-26,13.409613149999998,3051.8645833333335,0.004393908308786636,1457550.1875
2022-07-27,14.775469874999997,4276.268229166667,0.003455225229844703,2252581.174479167
2022-07-28,16.141326599999996,5500.671875,0.002934428187465735,3047612.1614583335
2022-07-29,15.718628474999996,4777.15625,0.003290373530277557,2532574.9348958335
2022-07-30,15.295930349999995,4053.640625,0.0037733809592457386,2017537.7083333333
2022-07-31,14.873232224999997,3850.862847222222,0.0038623115948490973,2230732.1354166665
2022-08-01,14.450534099999997,3648.0850694444443,0.003961128598955787,2443926.5625
2022-08-02,15.736451277499997,3445.3072916666665,0.004567502967170018,2657120.9895833335
2022-08-03,17.022368455,4620.372395833333,0.0036841983711855836,3271509.518229167
2022-08-04,18.3082856325,5795.4375,0.0031590860280177294,3885898.046875
2022-08-05,19.59420281,6482.161458333334,0.003022788453504208,4103044.34375
2022-08-06,20.4308916775,7168.885416666667,0.0028499397730644437,4320190.640625
2022-08-07,21.267580545,4927.859375,0.004315784791444054,2917297.4010416665
2022-08-08,22.1042694125,2686.8333333333335,0.008226885210284722,1514404.1614583333
2022-08-09,22.94095828,5081.135416666666,0.004514927550395766,2889561.486979167
2022-08-10,20.098193480000003,7475.4375,0.0026885641783507656,4264718.8125
2022-08-11,17.25542868,6342.348958333334,0.0027206684452970318,3326202.388020833
2022-08-12,14.412663880000004,5209.260416666667,0.0027667389854205957,2387685.9635416665
2022-08-13,11.569899080000006,4215.157986111111,0.0027448316571105206,1999392.9756944443
2022-08-14,12.472854052500006,3221.0555555555557,0.0038722877756601545,1611099.987847222
2022-08-15,13.375809025000006,2226.953125,0.006006327153832663,1222807.0
2022-08-16,14.278763997500006,2696.6484375,0.005295003901486512,1667748.90625
2022-08-17,15.181718970000006,3166.34375,0.004794715978010918,2112690.8125
2022-08-18,13.366941195000006,3098.5625,0.004313916919539304,2124847.614583333
2022-08-19,11.552163420000007,3030.78125,0.003811612408516783,2137004.4166666665
2022-08-20,9.737385645000005,2446.3619791666665,0.003980353573152313,1482833.6432291665
2022-08-21,7.9226078700000055,1861.9427083333333,0.004255022366983412,828662.8697916666
2022-08-22,8.666202942500004,2516.1067708333335,0.003444290617138541,1310883.2760416667
2022-08-23,9.409798015000003,3170.2708333333335,0.002968136954124583,1793103.6822916667
2022-08-24,10.153393087500001,3450.0859375,0.002942939182221458,1978057.2734375
2022-08-25,10.89698816,3729.9010416666665,0.0029215220560196943,2163010.8645833335
2022-08-26,10.924805534999999,3193.050347222222,0.0034214322816751,1865171.4895833335
2022-08-27,10.952622909999999,2656.199652777778,0.004123418545946295,1567332.1145833335
2022-08-28,10.980440284999997,2119.3489583333335,0.005181044037993191,1269492.7395833333
2022-08-29,11.008257659999996,2678.4505208333335,0.004109935044301303,1498554.1041666665
2022-08-30,12.825444817499996,3237.5520833333335,0.0039614636266469315,1727615.46875
2022-08-31,14.642631974999997,3744.424479166667,0.0039105160369688535,2079726.1484375
2022-09-01,16.459819132499995,4251.296875,0.003871717176302818,2431836.828125
2022-09-02,18.277006289999996,7175.877604166667,0.0025470064148512606,6762875.049479167
2022-09-03,17.530593502499997,10100.458333333334,0.001735623565184748,11093913.270833334
